"","x"
"1","Peromyscus_maniculatus_bairdii"
"2","Panthera_tigris_altaica"
"3","Tursiops_truncatus"
"4","Pan_paniscus"
"5","Ursus_maritimus"
"6","Callithrix_jacchus"
"7","Dasypus_novemcinctus"
"8","Bison_bison"
"9","Marmota"
"10","Cebus_capucinus_imitator"
"11","Microcebus_murinus"
"12","Pongo_abelii"
"13","Mustela_putorius_furo"
"14","Microtus_ochrogaster"
"15","Homo_sapiens"
"16","Meriones_unguiculatus"
"17","Felis_catus"
"18","Ictidomys_tridecemlineatus"
"19","Phascolarctos_cinereus"
"20","Ovis_aries"
"21","Carlito_syrichta"
"22","Rattus_norvegicus"
"23","Octodon_degus"
"24","Equus_caballus"
"25","Neovison_vison"
"26","Cercocebus_atys"
"27","Capra_hircus"
"28","Saimiri_boliviensis_boliviensis"
"29","Mus_musculus"
"30","Panthera_pardus"
"31","Canis_familiaris"
"32","Monodelphis_domestica"
"33","Gorilla_gorilla"
"34","Myotis_lucifugus"
"35","Oryctolagus_cuniculus"
"36","Chinchilla_lanigera"
"37","Ursus_americanus"
"38","Macaca_nemestrina"
"39","Vulpes_vulpes"
"40","Mesocricetus_auratus"
"41","Sarcophilus_harrisii"
"42","Cavia_porcellus"
"43","Bos_taurus"
"44","Papio_anubis"
"45","Pan_troglodytes"
"46","Otolemur_garnettii"
"47","Chlorocebus_sabaeus"
"48","Sus_scrofa"
"49","Castor_canadensis"
"50","Jaculus_jaculus"
