"","x"
"1","Mus_caroli"
"2","Carlito_syrichta"
"3","Sarcophilus_harrisii"
"4","Equus_caballus"
"5","Saimiri_boliviensis_boliviensis"
"6","Equus_asinus_asinus"
"7","Macaca_fascicularis"
"8","Pan_troglodytes"
"9","Cercocebus_atys"
"10","Cavia_porcellus"
"11","Octodon_degus"
"12","Panthera_pardus"
"13","Pongo_abelii"
"14","Chinchilla_lanigera"
"15","Cebus_capucinus_imitator"
"16","Pteropus_vampyrus"
"17","Tursiops_truncatus"
"18","Nomascus_leucogenys"
"19","Loxodonta_africana"
"20","Ovis_aries"
"21","Papio_anubis"
"22","Macaca_nemestrina"
"23","Castor_canadensis"
"24","Phascolarctos_cinereus"
"25","Peromyscus_maniculatus_bairdii"
"26","Bos_taurus"
"27","Gorilla_gorilla"
"28","Marmota"
"29","Rattus_norvegicus"
"30","Meriones_unguiculatus"
"31","Colobus_angolensis_palliatus"
"32","Bison_bison"
"33","Vulpes_vulpes"
"34","Pan_paniscus"
"35","Oryctolagus_cuniculus"
"36","Jaculus_jaculus"
"37","Mustela_putorius_furo"
"38","Canis_familiaris"
"39","Ictidomys_tridecemlineatus"
"40","Ursus_americanus"
"41","Monodelphis_domestica"
"42","Panthera_tigris_altaica"
"43","Mus_musculus"
"44","Neovison_vison"
"45","Microtus_ochrogaster"
"46","Ailuropoda_melanoleuca"
"47","Dasypus_novemcinctus"
"48","Otolemur_garnettii"
"49","Vombatus_ursinus"
"50","Myotis_lucifugus"
