"","x"
"1","Pongo_abelii"
"2","Tursiops_truncatus"
"3","Ovis_aries"
"4","Sus_scrofa"
"5","Ailuropoda_melanoleuca"
"6","Castor_canadensis"
"7","Mus_musculus"
"8","Cebus_capucinus_imitator"
"9","Colobus_angolensis_palliatus"
"10","Myotis_lucifugus"
"11","Meriones_unguiculatus"
"12","Dipodomys_ordii"
"13","Microtus_ochrogaster"
"14","Monodelphis_domestica"
"15","Gorilla_gorilla"
"16","Mesocricetus_auratus"
"17","Pteropus_vampyrus"
"18","Vulpes_vulpes"
"19","Ursus_maritimus"
"20","Oryctolagus_cuniculus"
"21","Dasypus_novemcinctus"
"22","Panthera_pardus"
"23","Papio_anubis"
"24","Marmota"
"25","Macaca_nemestrina"
"26","Sarcophilus_harrisii"
"27","Canis_familiaris"
"28","Bison_bison"
"29","Callithrix_jacchus"
"30","Rattus_norvegicus"
"31","Capra_hircus"
"32","Mus_caroli"
"33","Otolemur_garnettii"
"34","Pan_troglodytes"
"35","Homo_sapiens"
"36","Vombatus_ursinus"
"37","Panthera_tigris_altaica"
"38","Bos_taurus"
"39","Peromyscus_maniculatus_bairdii"
"40","Macaca_fascicularis"
"41","Neovison_vison"
"42","Cercocebus_atys"
"43","Mustela_putorius_furo"
"44","Ursus_americanus"
"45","Macaca_mulatta"
"46","Microcebus_murinus"
"47","Phascolarctos_cinereus"
"48","Felis_catus"
"49","Nomascus_leucogenys"
"50","Pan_paniscus"
