"","x"
"1","Capra_hircus"
"2","Mus_musculus"
"3","Colobus_angolensis_palliatus"
"4","Otolemur_garnettii"
"5","Macaca_nemestrina"
"6","Monodelphis_domestica"
"7","Chlorocebus_sabaeus"
"8","Felis_catus"
"9","Sus_scrofa"
"10","Homo_sapiens"
"11","Ursus_americanus"
"12","Rattus_norvegicus"
"13","Saimiri_boliviensis_boliviensis"
"14","Macaca_mulatta"
"15","Pteropus_vampyrus"
"16","Bos_taurus"
"17","Nomascus_leucogenys"
"18","Vombatus_ursinus"
"19","Ovis_aries"
"20","Marmota"
"21","Pongo_abelii"
"22","Ursus_maritimus"
"23","Microtus_ochrogaster"
"24","Ictidomys_tridecemlineatus"
"25","Cercocebus_atys"
"26","Mesocricetus_auratus"
"27","Pan_troglodytes"
"28","Neovison_vison"
"29","Mus_caroli"
"30","Vulpes_vulpes"
"31","Jaculus_jaculus"
"32","Gorilla_gorilla"
"33","Dipodomys_ordii"
"34","Bison_bison"
"35","Sarcophilus_harrisii"
"36","Myotis_lucifugus"
"37","Loxodonta_africana"
"38","Carlito_syrichta"
"39","Microcebus_murinus"
"40","Dasypus_novemcinctus"
"41","Equus_caballus"
"42","Peromyscus_maniculatus_bairdii"
"43","Panthera_tigris_altaica"
"44","Panthera_pardus"
"45","Ailuropoda_melanoleuca"
"46","Cavia_porcellus"
"47","Equus_asinus_asinus"
"48","Tursiops_truncatus"
"49","Pan_paniscus"
"50","Cebus_capucinus_imitator"
