"","x"
"1","Pan_paniscus"
"2","Dasypus_novemcinctus"
"3","Oryctolagus_cuniculus"
"4","Microcebus_murinus"
"5","Ictidomys_tridecemlineatus"
"6","Panthera_tigris_altaica"
"7","Otolemur_garnettii"
"8","Bison_bison"
"9","Cavia_porcellus"
"10","Callithrix_jacchus"
"11","Ovis_aries"
"12","Meriones_unguiculatus"
"13","Monodelphis_domestica"
"14","Macaca_fascicularis"
"15","Pongo_abelii"
"16","Phascolarctos_cinereus"
"17","Vulpes_vulpes"
"18","Jaculus_jaculus"
"19","Mustela_putorius_furo"
"20","Homo_sapiens"
"21","Chinchilla_lanigera"
"22","Bos_taurus"
"23","Nomascus_leucogenys"
"24","Mus_musculus"
"25","Felis_catus"
"26","Dipodomys_ordii"
"27","Octodon_degus"
"28","Pan_troglodytes"
"29","Capra_hircus"
"30","Sus_scrofa"
"31","Peromyscus_maniculatus_bairdii"
"32","Ailuropoda_melanoleuca"
"33","Sarcophilus_harrisii"
"34","Microtus_ochrogaster"
"35","Papio_anubis"
"36","Equus_asinus_asinus"
"37","Gorilla_gorilla"
"38","Cebus_capucinus_imitator"
"39","Vombatus_ursinus"
"40","Pteropus_vampyrus"
"41","Colobus_angolensis_palliatus"
"42","Panthera_pardus"
"43","Loxodonta_africana"
"44","Macaca_nemestrina"
"45","Mesocricetus_auratus"
"46","Castor_canadensis"
"47","Rattus_norvegicus"
"48","Carlito_syrichta"
"49","Saimiri_boliviensis_boliviensis"
"50","Macaca_mulatta"
