"","x"
"1","Dasypus_novemcinctus"
"2","Loxodonta_africana"
"3","Gorilla_gorilla"
"4","Jaculus_jaculus"
"5","Pongo_abelii"
"6","Mus_caroli"
"7","Dipodomys_ordii"
"8","Neovison_vison"
"9","Chinchilla_lanigera"
"10","Mus_musculus"
"11","Vulpes_vulpes"
"12","Rattus_norvegicus"
"13","Vombatus_ursinus"
"14","Colobus_angolensis_palliatus"
"15","Macaca_mulatta"
"16","Myotis_lucifugus"
"17","Carlito_syrichta"
"18","Capra_hircus"
"19","Cebus_capucinus_imitator"
"20","Octodon_degus"
"21","Ursus_maritimus"
"22","Oryctolagus_cuniculus"
"23","Castor_canadensis"
"24","Cavia_porcellus"
"25","Nomascus_leucogenys"
"26","Panthera_pardus"
"27","Pteropus_vampyrus"
"28","Pan_troglodytes"
"29","Microcebus_murinus"
"30","Macaca_nemestrina"
"31","Phascolarctos_cinereus"
"32","Ictidomys_tridecemlineatus"
"33","Mesocricetus_auratus"
"34","Canis_familiaris"
"35","Callithrix_jacchus"
"36","Chlorocebus_sabaeus"
"37","Ursus_americanus"
"38","Felis_catus"
"39","Bison_bison"
"40","Mustela_putorius_furo"
"41","Saimiri_boliviensis_boliviensis"
"42","Marmota"
"43","Sus_scrofa"
"44","Panthera_tigris_altaica"
"45","Monodelphis_domestica"
"46","Bos_taurus"
"47","Meriones_unguiculatus"
"48","Microtus_ochrogaster"
"49","Pan_paniscus"
"50","Peromyscus_maniculatus_bairdii"
