"","x"
"1","Monodelphis_domestica"
"2","Panthera_pardus"
"3","Phascolarctos_cinereus"
"4","Pteropus_vampyrus"
"5","Loxodonta_africana"
"6","Microcebus_murinus"
"7","Callithrix_jacchus"
"8","Marmota"
"9","Pan_paniscus"
"10","Peromyscus_maniculatus_bairdii"
"11","Microtus_ochrogaster"
"12","Cavia_porcellus"
"13","Vulpes_vulpes"
"14","Mus_musculus"
"15","Ailuropoda_melanoleuca"
"16","Dasypus_novemcinctus"
"17","Panthera_tigris_altaica"
"18","Octodon_degus"
"19","Cercocebus_atys"
"20","Gorilla_gorilla"
"21","Colobus_angolensis_palliatus"
"22","Vombatus_ursinus"
"23","Chinchilla_lanigera"
"24","Nomascus_leucogenys"
"25","Bos_taurus"
"26","Ursus_americanus"
"27","Otolemur_garnettii"
"28","Equus_asinus_asinus"
"29","Ictidomys_tridecemlineatus"
"30","Meriones_unguiculatus"
"31","Papio_anubis"
"32","Equus_caballus"
"33","Capra_hircus"
"34","Canis_familiaris"
"35","Castor_canadensis"
"36","Pongo_abelii"
"37","Cebus_capucinus_imitator"
"38","Neovison_vison"
"39","Mesocricetus_auratus"
"40","Macaca_fascicularis"
"41","Mustela_putorius_furo"
"42","Sarcophilus_harrisii"
"43","Rattus_norvegicus"
"44","Carlito_syrichta"
"45","Homo_sapiens"
"46","Macaca_nemestrina"
"47","Ursus_maritimus"
"48","Mus_caroli"
"49","Pan_troglodytes"
"50","Macaca_mulatta"
