"","x"
"1","Pongo_abelii"
"2","Loxodonta_africana"
"3","Pan_paniscus"
"4","Bos_taurus"
"5","Mus_caroli"
"6","Oryctolagus_cuniculus"
"7","Equus_caballus"
"8","Panthera_tigris_altaica"
"9","Myotis_lucifugus"
"10","Sarcophilus_harrisii"
"11","Papio_anubis"
"12","Callithrix_jacchus"
"13","Jaculus_jaculus"
"14","Ailuropoda_melanoleuca"
"15","Chinchilla_lanigera"
"16","Equus_asinus_asinus"
"17","Pan_troglodytes"
"18","Rattus_norvegicus"
"19","Macaca_mulatta"
"20","Cercocebus_atys"
"21","Saimiri_boliviensis_boliviensis"
"22","Nomascus_leucogenys"
"23","Gorilla_gorilla"
"24","Meriones_unguiculatus"
"25","Canis_familiaris"
"26","Capra_hircus"
"27","Colobus_angolensis_palliatus"
"28","Chlorocebus_sabaeus"
"29","Neovison_vison"
"30","Sus_scrofa"
"31","Ursus_maritimus"
"32","Microtus_ochrogaster"
"33","Panthera_pardus"
"34","Homo_sapiens"
"35","Bison_bison"
"36","Castor_canadensis"
"37","Mus_musculus"
"38","Ursus_americanus"
"39","Microcebus_murinus"
"40","Vombatus_ursinus"
"41","Octodon_degus"
"42","Pteropus_vampyrus"
"43","Monodelphis_domestica"
"44","Carlito_syrichta"
"45","Ictidomys_tridecemlineatus"
"46","Cebus_capucinus_imitator"
"47","Felis_catus"
"48","Vulpes_vulpes"
"49","Mustela_putorius_furo"
"50","Ovis_aries"
