"","x"
"1","Felis_catus"
"2","Nomascus_leucogenys"
"3","Cebus_capucinus_imitator"
"4","Callithrix_jacchus"
"5","Ictidomys_tridecemlineatus"
"6","Sarcophilus_harrisii"
"7","Ursus_americanus"
"8","Jaculus_jaculus"
"9","Otolemur_garnettii"
"10","Mus_caroli"
"11","Tursiops_truncatus"
"12","Cavia_porcellus"
"13","Dasypus_novemcinctus"
"14","Ailuropoda_melanoleuca"
"15","Neovison_vison"
"16","Bos_taurus"
"17","Ursus_maritimus"
"18","Peromyscus_maniculatus_bairdii"
"19","Castor_canadensis"
"20","Sus_scrofa"
"21","Colobus_angolensis_palliatus"
"22","Vombatus_ursinus"
"23","Pan_paniscus"
"24","Macaca_mulatta"
"25","Pan_troglodytes"
"26","Microcebus_murinus"
"27","Marmota"
"28","Pteropus_vampyrus"
"29","Octodon_degus"
"30","Loxodonta_africana"
"31","Ovis_aries"
"32","Chlorocebus_sabaeus"
"33","Carlito_syrichta"
"34","Phascolarctos_cinereus"
"35","Gorilla_gorilla"
"36","Macaca_fascicularis"
"37","Mus_musculus"
"38","Pongo_abelii"
"39","Panthera_tigris_altaica"
"40","Papio_anubis"
"41","Monodelphis_domestica"
"42","Rattus_norvegicus"
"43","Myotis_lucifugus"
"44","Mustela_putorius_furo"
"45","Macaca_nemestrina"
"46","Microtus_ochrogaster"
"47","Chinchilla_lanigera"
"48","Vulpes_vulpes"
"49","Oryctolagus_cuniculus"
"50","Meriones_unguiculatus"
