"","x"
"1","Cebus_capucinus_imitator"
"2","Octodon_degus"
"3","Myotis_lucifugus"
"4","Cavia_porcellus"
"5","Homo_sapiens"
"6","Ursus_americanus"
"7","Mesocricetus_auratus"
"8","Colobus_angolensis_palliatus"
"9","Panthera_tigris_altaica"
"10","Dasypus_novemcinctus"
"11","Macaca_nemestrina"
"12","Chlorocebus_sabaeus"
"13","Macaca_mulatta"
"14","Pongo_abelii"
"15","Ictidomys_tridecemlineatus"
"16","Dipodomys_ordii"
"17","Bos_taurus"
"18","Panthera_pardus"
"19","Castor_canadensis"
"20","Ursus_maritimus"
"21","Oryctolagus_cuniculus"
"22","Papio_anubis"
"23","Macaca_fascicularis"
"24","Meriones_unguiculatus"
"25","Microtus_ochrogaster"
"26","Jaculus_jaculus"
"27","Vombatus_ursinus"
"28","Pteropus_vampyrus"
"29","Otolemur_garnettii"
"30","Carlito_syrichta"
"31","Tursiops_truncatus"
"32","Microcebus_murinus"
"33","Pan_paniscus"
"34","Peromyscus_maniculatus_bairdii"
"35","Felis_catus"
"36","Chinchilla_lanigera"
"37","Sarcophilus_harrisii"
"38","Rattus_norvegicus"
"39","Nomascus_leucogenys"
"40","Neovison_vison"
"41","Sus_scrofa"
"42","Monodelphis_domestica"
"43","Capra_hircus"
"44","Ovis_aries"
"45","Gorilla_gorilla"
"46","Equus_asinus_asinus"
"47","Ailuropoda_melanoleuca"
"48","Pan_troglodytes"
"49","Mus_caroli"
"50","Saimiri_boliviensis_boliviensis"
