"","x"
"1","Cercocebus_atys"
"2","Carlito_syrichta"
"3","Mesocricetus_auratus"
"4","Cebus_capucinus_imitator"
"5","Loxodonta_africana"
"6","Chinchilla_lanigera"
"7","Ovis_aries"
"8","Felis_catus"
"9","Monodelphis_domestica"
"10","Phascolarctos_cinereus"
"11","Bison_bison"
"12","Octodon_degus"
"13","Chlorocebus_sabaeus"
"14","Neovison_vison"
"15","Equus_asinus_asinus"
"16","Saimiri_boliviensis_boliviensis"
"17","Mus_musculus"
"18","Panthera_pardus"
"19","Mustela_putorius_furo"
"20","Dasypus_novemcinctus"
"21","Macaca_nemestrina"
"22","Pongo_abelii"
"23","Myotis_lucifugus"
"24","Colobus_angolensis_palliatus"
"25","Callithrix_jacchus"
"26","Mus_caroli"
"27","Equus_caballus"
"28","Ursus_maritimus"
"29","Sarcophilus_harrisii"
"30","Microcebus_murinus"
"31","Meriones_unguiculatus"
"32","Marmota"
"33","Vombatus_ursinus"
"34","Pan_paniscus"
"35","Bos_taurus"
"36","Pteropus_vampyrus"
"37","Canis_familiaris"
"38","Ailuropoda_melanoleuca"
"39","Jaculus_jaculus"
"40","Ictidomys_tridecemlineatus"
"41","Papio_anubis"
"42","Homo_sapiens"
"43","Peromyscus_maniculatus_bairdii"
"44","Gorilla_gorilla"
"45","Nomascus_leucogenys"
"46","Macaca_mulatta"
"47","Capra_hircus"
"48","Castor_canadensis"
"49","Vulpes_vulpes"
"50","Panthera_tigris_altaica"
