"","x"
"1","Macaca_nemestrina"
"2","Cebus_capucinus_imitator"
"3","Otolemur_garnettii"
"4","Canis_familiaris"
"5","Mesocricetus_auratus"
"6","Panthera_tigris_altaica"
"7","Tursiops_truncatus"
"8","Callithrix_jacchus"
"9","Peromyscus_maniculatus_bairdii"
"10","Cavia_porcellus"
"11","Ursus_americanus"
"12","Carlito_syrichta"
"13","Ovis_aries"
"14","Pongo_abelii"
"15","Pan_paniscus"
"16","Ailuropoda_melanoleuca"
"17","Loxodonta_africana"
"18","Felis_catus"
"19","Chinchilla_lanigera"
"20","Mus_caroli"
"21","Monodelphis_domestica"
"22","Cercocebus_atys"
"23","Sus_scrofa"
"24","Oryctolagus_cuniculus"
"25","Sarcophilus_harrisii"
"26","Ictidomys_tridecemlineatus"
"27","Vulpes_vulpes"
"28","Equus_asinus_asinus"
"29","Pan_troglodytes"
"30","Colobus_angolensis_palliatus"
"31","Neovison_vison"
"32","Octodon_degus"
"33","Castor_canadensis"
"34","Ursus_maritimus"
"35","Vombatus_ursinus"
"36","Homo_sapiens"
"37","Bos_taurus"
"38","Marmota"
"39","Macaca_fascicularis"
"40","Equus_caballus"
"41","Pteropus_vampyrus"
"42","Microcebus_murinus"
"43","Mustela_putorius_furo"
"44","Nomascus_leucogenys"
"45","Dipodomys_ordii"
"46","Rattus_norvegicus"
"47","Phascolarctos_cinereus"
"48","Microtus_ochrogaster"
"49","Papio_anubis"
"50","Bison_bison"
