"","x"
"1","Otolemur_garnettii"
"2","Pan_troglodytes"
"3","Homo_sapiens"
"4","Equus_caballus"
"5","Panthera_tigris_altaica"
"6","Jaculus_jaculus"
"7","Ursus_americanus"
"8","Vulpes_vulpes"
"9","Dipodomys_ordii"
"10","Octodon_degus"
"11","Nomascus_leucogenys"
"12","Microcebus_murinus"
"13","Ovis_aries"
"14","Pteropus_vampyrus"
"15","Panthera_pardus"
"16","Phascolarctos_cinereus"
"17","Mus_musculus"
"18","Mesocricetus_auratus"
"19","Macaca_mulatta"
"20","Marmota"
"21","Carlito_syrichta"
"22","Callithrix_jacchus"
"23","Bison_bison"
"24","Saimiri_boliviensis_boliviensis"
"25","Oryctolagus_cuniculus"
"26","Equus_asinus_asinus"
"27","Mus_caroli"
"28","Meriones_unguiculatus"
"29","Dasypus_novemcinctus"
"30","Gorilla_gorilla"
"31","Myotis_lucifugus"
"32","Cavia_porcellus"
"33","Tursiops_truncatus"
"34","Ailuropoda_melanoleuca"
"35","Cercocebus_atys"
"36","Chinchilla_lanigera"
"37","Papio_anubis"
"38","Pan_paniscus"
"39","Felis_catus"
"40","Pongo_abelii"
"41","Rattus_norvegicus"
"42","Macaca_fascicularis"
"43","Monodelphis_domestica"
"44","Sarcophilus_harrisii"
"45","Sus_scrofa"
"46","Castor_canadensis"
"47","Cebus_capucinus_imitator"
"48","Ursus_maritimus"
"49","Loxodonta_africana"
"50","Mustela_putorius_furo"
