"","x"
"1","Mustela_putorius_furo"
"2","Bos_taurus"
"3","Meriones_unguiculatus"
"4","Equus_asinus_asinus"
"5","Neovison_vison"
"6","Pteropus_vampyrus"
"7","Ictidomys_tridecemlineatus"
"8","Cebus_capucinus_imitator"
"9","Microtus_ochrogaster"
"10","Panthera_tigris_altaica"
"11","Otolemur_garnettii"
"12","Pan_paniscus"
"13","Colobus_angolensis_palliatus"
"14","Dipodomys_ordii"
"15","Peromyscus_maniculatus_bairdii"
"16","Equus_caballus"
"17","Ovis_aries"
"18","Callithrix_jacchus"
"19","Ursus_americanus"
"20","Ursus_maritimus"
"21","Monodelphis_domestica"
"22","Gorilla_gorilla"
"23","Bison_bison"
"24","Loxodonta_africana"
"25","Oryctolagus_cuniculus"
"26","Rattus_norvegicus"
"27","Tursiops_truncatus"
"28","Canis_familiaris"
"29","Octodon_degus"
"30","Macaca_nemestrina"
"31","Nomascus_leucogenys"
"32","Sarcophilus_harrisii"
"33","Capra_hircus"
"34","Myotis_lucifugus"
"35","Pongo_abelii"
"36","Macaca_fascicularis"
"37","Panthera_pardus"
"38","Vulpes_vulpes"
"39","Microcebus_murinus"
"40","Chinchilla_lanigera"
"41","Saimiri_boliviensis_boliviensis"
"42","Cercocebus_atys"
"43","Ailuropoda_melanoleuca"
"44","Macaca_mulatta"
"45","Phascolarctos_cinereus"
"46","Mus_musculus"
"47","Sus_scrofa"
"48","Mus_caroli"
"49","Castor_canadensis"
"50","Pan_troglodytes"
