"","x"
"1","Myotis_lucifugus"
"2","Macaca_mulatta"
"3","Rattus_norvegicus"
"4","Mus_caroli"
"5","Pan_troglodytes"
"6","Ailuropoda_melanoleuca"
"7","Panthera_pardus"
"8","Vombatus_ursinus"
"9","Cavia_porcellus"
"10","Bos_taurus"
"11","Sus_scrofa"
"12","Equus_caballus"
"13","Microtus_ochrogaster"
"14","Ovis_aries"
"15","Panthera_tigris_altaica"
"16","Vulpes_vulpes"
"17","Tursiops_truncatus"
"18","Bison_bison"
"19","Oryctolagus_cuniculus"
"20","Loxodonta_africana"
"21","Phascolarctos_cinereus"
"22","Dipodomys_ordii"
"23","Pteropus_vampyrus"
"24","Ictidomys_tridecemlineatus"
"25","Cebus_capucinus_imitator"
"26","Gorilla_gorilla"
"27","Homo_sapiens"
"28","Chinchilla_lanigera"
"29","Mesocricetus_auratus"
"30","Mus_musculus"
"31","Jaculus_jaculus"
"32","Macaca_nemestrina"
"33","Ursus_maritimus"
"34","Macaca_fascicularis"
"35","Canis_familiaris"
"36","Callithrix_jacchus"
"37","Sarcophilus_harrisii"
"38","Meriones_unguiculatus"
"39","Papio_anubis"
"40","Octodon_degus"
"41","Chlorocebus_sabaeus"
"42","Microcebus_murinus"
"43","Saimiri_boliviensis_boliviensis"
"44","Felis_catus"
"45","Colobus_angolensis_palliatus"
"46","Peromyscus_maniculatus_bairdii"
"47","Dasypus_novemcinctus"
"48","Equus_asinus_asinus"
"49","Carlito_syrichta"
"50","Capra_hircus"
