"","x"
"1","Tursiops_truncatus"
"2","Mustela_putorius_furo"
"3","Mesocricetus_auratus"
"4","Capra_hircus"
"5","Cercocebus_atys"
"6","Chlorocebus_sabaeus"
"7","Jaculus_jaculus"
"8","Bos_taurus"
"9","Sarcophilus_harrisii"
"10","Mus_caroli"
"11","Oryctolagus_cuniculus"
"12","Gorilla_gorilla"
"13","Microtus_ochrogaster"
"14","Canis_familiaris"
"15","Phascolarctos_cinereus"
"16","Monodelphis_domestica"
"17","Myotis_lucifugus"
"18","Mus_musculus"
"19","Vulpes_vulpes"
"20","Cavia_porcellus"
"21","Pan_troglodytes"
"22","Pan_paniscus"
"23","Castor_canadensis"
"24","Colobus_angolensis_palliatus"
"25","Loxodonta_africana"
"26","Pteropus_vampyrus"
"27","Chinchilla_lanigera"
"28","Meriones_unguiculatus"
"29","Nomascus_leucogenys"
"30","Papio_anubis"
"31","Sus_scrofa"
"32","Neovison_vison"
"33","Ovis_aries"
"34","Panthera_tigris_altaica"
"35","Cebus_capucinus_imitator"
"36","Octodon_degus"
"37","Callithrix_jacchus"
"38","Bison_bison"
"39","Rattus_norvegicus"
"40","Felis_catus"
"41","Ailuropoda_melanoleuca"
"42","Dipodomys_ordii"
"43","Equus_asinus_asinus"
"44","Ursus_americanus"
"45","Pongo_abelii"
"46","Saimiri_boliviensis_boliviensis"
"47","Ursus_maritimus"
"48","Homo_sapiens"
"49","Macaca_mulatta"
"50","Vombatus_ursinus"
