"","x"
"1","Cavia_porcellus"
"2","Ursus_maritimus"
"3","Monodelphis_domestica"
"4","Cercocebus_atys"
"5","Meriones_unguiculatus"
"6","Saimiri_boliviensis_boliviensis"
"7","Neovison_vison"
"8","Phascolarctos_cinereus"
"9","Ailuropoda_melanoleuca"
"10","Myotis_lucifugus"
"11","Peromyscus_maniculatus_bairdii"
"12","Equus_caballus"
"13","Otolemur_garnettii"
"14","Pan_troglodytes"
"15","Sus_scrofa"
"16","Jaculus_jaculus"
"17","Mustela_putorius_furo"
"18","Vombatus_ursinus"
"19","Canis_familiaris"
"20","Felis_catus"
"21","Chlorocebus_sabaeus"
"22","Colobus_angolensis_palliatus"
"23","Bos_taurus"
"24","Ovis_aries"
"25","Panthera_tigris_altaica"
"26","Castor_canadensis"
"27","Pongo_abelii"
"28","Chinchilla_lanigera"
"29","Vulpes_vulpes"
"30","Macaca_mulatta"
"31","Microtus_ochrogaster"
"32","Pan_paniscus"
"33","Marmota"
"34","Mus_caroli"
"35","Equus_asinus_asinus"
"36","Macaca_nemestrina"
"37","Loxodonta_africana"
"38","Ictidomys_tridecemlineatus"
"39","Dipodomys_ordii"
"40","Bison_bison"
"41","Homo_sapiens"
"42","Cebus_capucinus_imitator"
"43","Dasypus_novemcinctus"
"44","Mus_musculus"
"45","Gorilla_gorilla"
"46","Oryctolagus_cuniculus"
"47","Nomascus_leucogenys"
"48","Ursus_americanus"
"49","Microcebus_murinus"
"50","Capra_hircus"
