"","x"
"1","Mus_caroli"
"2","Homo_sapiens"
"3","Capra_hircus"
"4","Chlorocebus_sabaeus"
"5","Canis_familiaris"
"6","Jaculus_jaculus"
"7","Oryctolagus_cuniculus"
"8","Castor_canadensis"
"9","Pan_troglodytes"
"10","Otolemur_garnettii"
"11","Mus_musculus"
"12","Dipodomys_ordii"
"13","Loxodonta_africana"
"14","Pan_paniscus"
"15","Callithrix_jacchus"
"16","Peromyscus_maniculatus_bairdii"
"17","Marmota"
"18","Macaca_mulatta"
"19","Ailuropoda_melanoleuca"
"20","Rattus_norvegicus"
"21","Bison_bison"
"22","Vombatus_ursinus"
"23","Bos_taurus"
"24","Mesocricetus_auratus"
"25","Tursiops_truncatus"
"26","Octodon_degus"
"27","Equus_asinus_asinus"
"28","Cebus_capucinus_imitator"
"29","Nomascus_leucogenys"
"30","Panthera_pardus"
"31","Panthera_tigris_altaica"
"32","Carlito_syrichta"
"33","Macaca_fascicularis"
"34","Dasypus_novemcinctus"
"35","Meriones_unguiculatus"
"36","Ursus_americanus"
"37","Ursus_maritimus"
"38","Ictidomys_tridecemlineatus"
"39","Chinchilla_lanigera"
"40","Sus_scrofa"
"41","Gorilla_gorilla"
"42","Microcebus_murinus"
"43","Papio_anubis"
"44","Colobus_angolensis_palliatus"
"45","Myotis_lucifugus"
"46","Felis_catus"
"47","Sarcophilus_harrisii"
"48","Cercocebus_atys"
"49","Phascolarctos_cinereus"
"50","Monodelphis_domestica"
