"","x"
"1","Ictidomys_tridecemlineatus"
"2","Panthera_pardus"
"3","Pan_troglodytes"
"4","Mesocricetus_auratus"
"5","Homo_sapiens"
"6","Mustela_putorius_furo"
"7","Neovison_vison"
"8","Octodon_degus"
"9","Macaca_fascicularis"
"10","Felis_catus"
"11","Oryctolagus_cuniculus"
"12","Equus_caballus"
"13","Papio_anubis"
"14","Vombatus_ursinus"
"15","Marmota"
"16","Ovis_aries"
"17","Castor_canadensis"
"18","Microcebus_murinus"
"19","Cebus_capucinus_imitator"
"20","Phascolarctos_cinereus"
"21","Microtus_ochrogaster"
"22","Cercocebus_atys"
"23","Myotis_lucifugus"
"24","Dasypus_novemcinctus"
"25","Ailuropoda_melanoleuca"
"26","Sus_scrofa"
"27","Macaca_nemestrina"
"28","Chinchilla_lanigera"
"29","Pongo_abelii"
"30","Loxodonta_africana"
"31","Macaca_mulatta"
"32","Gorilla_gorilla"
"33","Peromyscus_maniculatus_bairdii"
"34","Bos_taurus"
"35","Mus_caroli"
"36","Pan_paniscus"
"37","Nomascus_leucogenys"
"38","Bison_bison"
"39","Capra_hircus"
"40","Equus_asinus_asinus"
"41","Panthera_tigris_altaica"
"42","Dipodomys_ordii"
"43","Otolemur_garnettii"
"44","Canis_familiaris"
"45","Colobus_angolensis_palliatus"
"46","Cavia_porcellus"
"47","Vulpes_vulpes"
"48","Monodelphis_domestica"
"49","Sarcophilus_harrisii"
"50","Jaculus_jaculus"
