"","x"
"1","Pan_paniscus"
"2","Colobus_angolensis_palliatus"
"3","Felis_catus"
"4","Otolemur_garnettii"
"5","Sus_scrofa"
"6","Cercocebus_atys"
"7","Octodon_degus"
"8","Ictidomys_tridecemlineatus"
"9","Pteropus_vampyrus"
"10","Cavia_porcellus"
"11","Nomascus_leucogenys"
"12","Cebus_capucinus_imitator"
"13","Oryctolagus_cuniculus"
"14","Sarcophilus_harrisii"
"15","Mus_caroli"
"16","Capra_hircus"
"17","Tursiops_truncatus"
"18","Macaca_nemestrina"
"19","Ursus_americanus"
"20","Mus_musculus"
"21","Vombatus_ursinus"
"22","Ursus_maritimus"
"23","Carlito_syrichta"
"24","Marmota"
"25","Equus_asinus_asinus"
"26","Meriones_unguiculatus"
"27","Panthera_pardus"
"28","Peromyscus_maniculatus_bairdii"
"29","Phascolarctos_cinereus"
"30","Papio_anubis"
"31","Gorilla_gorilla"
"32","Equus_caballus"
"33","Neovison_vison"
"34","Bos_taurus"
"35","Mustela_putorius_furo"
"36","Ailuropoda_melanoleuca"
"37","Macaca_mulatta"
"38","Macaca_fascicularis"
"39","Dasypus_novemcinctus"
"40","Microcebus_murinus"
"41","Callithrix_jacchus"
"42","Ovis_aries"
"43","Saimiri_boliviensis_boliviensis"
"44","Jaculus_jaculus"
"45","Pan_troglodytes"
"46","Microtus_ochrogaster"
"47","Chlorocebus_sabaeus"
"48","Mesocricetus_auratus"
"49","Bison_bison"
"50","Chinchilla_lanigera"
