"","x"
"1","Papio_anubis"
"2","Mus_musculus"
"3","Capra_hircus"
"4","Equus_caballus"
"5","Pan_troglodytes"
"6","Nomascus_leucogenys"
"7","Otolemur_garnettii"
"8","Gorilla_gorilla"
"9","Homo_sapiens"
"10","Peromyscus_maniculatus_bairdii"
"11","Bison_bison"
"12","Jaculus_jaculus"
"13","Marmota"
"14","Colobus_angolensis_palliatus"
"15","Equus_asinus_asinus"
"16","Phascolarctos_cinereus"
"17","Cercocebus_atys"
"18","Ictidomys_tridecemlineatus"
"19","Ailuropoda_melanoleuca"
"20","Monodelphis_domestica"
"21","Chlorocebus_sabaeus"
"22","Ovis_aries"
"23","Myotis_lucifugus"
"24","Rattus_norvegicus"
"25","Macaca_fascicularis"
"26","Bos_taurus"
"27","Macaca_nemestrina"
"28","Dasypus_novemcinctus"
"29","Ursus_americanus"
"30","Microcebus_murinus"
"31","Pongo_abelii"
"32","Neovison_vison"
"33","Macaca_mulatta"
"34","Cavia_porcellus"
"35","Oryctolagus_cuniculus"
"36","Sus_scrofa"
"37","Microtus_ochrogaster"
"38","Mesocricetus_auratus"
"39","Vulpes_vulpes"
"40","Panthera_tigris_altaica"
"41","Loxodonta_africana"
"42","Mustela_putorius_furo"
"43","Cebus_capucinus_imitator"
"44","Felis_catus"
"45","Castor_canadensis"
"46","Mus_caroli"
"47","Panthera_pardus"
"48","Pteropus_vampyrus"
"49","Carlito_syrichta"
"50","Chinchilla_lanigera"
