"","x"
"1","Meriones_unguiculatus"
"2","Myotis_lucifugus"
"3","Chlorocebus_sabaeus"
"4","Mus_caroli"
"5","Phascolarctos_cinereus"
"6","Mesocricetus_auratus"
"7","Pongo_abelii"
"8","Macaca_mulatta"
"9","Marmota"
"10","Macaca_nemestrina"
"11","Tursiops_truncatus"
"12","Chinchilla_lanigera"
"13","Octodon_degus"
"14","Cercocebus_atys"
"15","Dipodomys_ordii"
"16","Equus_asinus_asinus"
"17","Dasypus_novemcinctus"
"18","Cebus_capucinus_imitator"
"19","Colobus_angolensis_palliatus"
"20","Jaculus_jaculus"
"21","Equus_caballus"
"22","Ictidomys_tridecemlineatus"
"23","Castor_canadensis"
"24","Ailuropoda_melanoleuca"
"25","Gorilla_gorilla"
"26","Felis_catus"
"27","Sus_scrofa"
"28","Ursus_maritimus"
"29","Microtus_ochrogaster"
"30","Panthera_tigris_altaica"
"31","Neovison_vison"
"32","Mustela_putorius_furo"
"33","Cavia_porcellus"
"34","Nomascus_leucogenys"
"35","Canis_familiaris"
"36","Monodelphis_domestica"
"37","Peromyscus_maniculatus_bairdii"
"38","Ovis_aries"
"39","Microcebus_murinus"
"40","Oryctolagus_cuniculus"
"41","Rattus_norvegicus"
"42","Carlito_syrichta"
"43","Papio_anubis"
"44","Homo_sapiens"
"45","Saimiri_boliviensis_boliviensis"
"46","Callithrix_jacchus"
"47","Vulpes_vulpes"
"48","Sarcophilus_harrisii"
"49","Ursus_americanus"
"50","Bison_bison"
