"","x"
"1","Mustela_putorius_furo"
"2","Peromyscus_maniculatus_bairdii"
"3","Tursiops_truncatus"
"4","Colobus_angolensis_palliatus"
"5","Jaculus_jaculus"
"6","Macaca_fascicularis"
"7","Cavia_porcellus"
"8","Dipodomys_ordii"
"9","Sus_scrofa"
"10","Homo_sapiens"
"11","Equus_asinus_asinus"
"12","Mus_caroli"
"13","Panthera_tigris_altaica"
"14","Carlito_syrichta"
"15","Pan_paniscus"
"16","Ursus_maritimus"
"17","Canis_familiaris"
"18","Macaca_nemestrina"
"19","Bos_taurus"
"20","Pteropus_vampyrus"
"21","Otolemur_garnettii"
"22","Myotis_lucifugus"
"23","Mus_musculus"
"24","Meriones_unguiculatus"
"25","Felis_catus"
"26","Panthera_pardus"
"27","Mesocricetus_auratus"
"28","Gorilla_gorilla"
"29","Capra_hircus"
"30","Monodelphis_domestica"
"31","Vulpes_vulpes"
"32","Callithrix_jacchus"
"33","Loxodonta_africana"
"34","Rattus_norvegicus"
"35","Pongo_abelii"
"36","Octodon_degus"
"37","Chinchilla_lanigera"
"38","Castor_canadensis"
"39","Oryctolagus_cuniculus"
"40","Marmota"
"41","Ursus_americanus"
"42","Equus_caballus"
"43","Microtus_ochrogaster"
"44","Dasypus_novemcinctus"
"45","Saimiri_boliviensis_boliviensis"
"46","Papio_anubis"
"47","Macaca_mulatta"
"48","Cercocebus_atys"
"49","Ictidomys_tridecemlineatus"
"50","Ailuropoda_melanoleuca"
