"","x"
"1","Homo_sapiens"
"2","Pan_troglodytes"
"3","Ovis_aries"
"4","Cavia_porcellus"
"5","Rattus_norvegicus"
"6","Papio_anubis"
"7","Vulpes_vulpes"
"8","Mus_musculus"
"9","Peromyscus_maniculatus_bairdii"
"10","Cercocebus_atys"
"11","Neovison_vison"
"12","Carlito_syrichta"
"13","Callithrix_jacchus"
"14","Chlorocebus_sabaeus"
"15","Pongo_abelii"
"16","Oryctolagus_cuniculus"
"17","Castor_canadensis"
"18","Sarcophilus_harrisii"
"19","Tursiops_truncatus"
"20","Bos_taurus"
"21","Canis_familiaris"
"22","Equus_asinus_asinus"
"23","Colobus_angolensis_palliatus"
"24","Phascolarctos_cinereus"
"25","Dasypus_novemcinctus"
"26","Microcebus_murinus"
"27","Pan_paniscus"
"28","Ictidomys_tridecemlineatus"
"29","Myotis_lucifugus"
"30","Panthera_pardus"
"31","Ursus_americanus"
"32","Macaca_fascicularis"
"33","Jaculus_jaculus"
"34","Capra_hircus"
"35","Ursus_maritimus"
"36","Saimiri_boliviensis_boliviensis"
"37","Marmota"
"38","Octodon_degus"
"39","Equus_caballus"
"40","Macaca_mulatta"
"41","Bison_bison"
"42","Mustela_putorius_furo"
"43","Meriones_unguiculatus"
"44","Otolemur_garnettii"
"45","Loxodonta_africana"
"46","Macaca_nemestrina"
"47","Chinchilla_lanigera"
"48","Dipodomys_ordii"
"49","Microtus_ochrogaster"
"50","Gorilla_gorilla"
