"","x"
"1","Panthera_pardus"
"2","Macaca_mulatta"
"3","Otolemur_garnettii"
"4","Ursus_americanus"
"5","Oryctolagus_cuniculus"
"6","Pongo_abelii"
"7","Pan_paniscus"
"8","Chlorocebus_sabaeus"
"9","Ursus_maritimus"
"10","Ictidomys_tridecemlineatus"
"11","Felis_catus"
"12","Loxodonta_africana"
"13","Phascolarctos_cinereus"
"14","Canis_familiaris"
"15","Meriones_unguiculatus"
"16","Neovison_vison"
"17","Mus_musculus"
"18","Homo_sapiens"
"19","Sus_scrofa"
"20","Marmota"
"21","Capra_hircus"
"22","Ovis_aries"
"23","Carlito_syrichta"
"24","Octodon_degus"
"25","Macaca_fascicularis"
"26","Jaculus_jaculus"
"27","Castor_canadensis"
"28","Mus_caroli"
"29","Chinchilla_lanigera"
"30","Saimiri_boliviensis_boliviensis"
"31","Tursiops_truncatus"
"32","Ailuropoda_melanoleuca"
"33","Myotis_lucifugus"
"34","Mesocricetus_auratus"
"35","Microtus_ochrogaster"
"36","Rattus_norvegicus"
"37","Callithrix_jacchus"
"38","Monodelphis_domestica"
"39","Vombatus_ursinus"
"40","Dasypus_novemcinctus"
"41","Microcebus_murinus"
"42","Cavia_porcellus"
"43","Sarcophilus_harrisii"
"44","Mustela_putorius_furo"
"45","Peromyscus_maniculatus_bairdii"
"46","Bison_bison"
"47","Nomascus_leucogenys"
"48","Panthera_tigris_altaica"
"49","Equus_caballus"
"50","Pteropus_vampyrus"
