"","x"
"1","Chinchilla_lanigera"
"2","Ursus_americanus"
"3","Myotis_lucifugus"
"4","Vombatus_ursinus"
"5","Pan_paniscus"
"6","Cavia_porcellus"
"7","Ovis_aries"
"8","Nomascus_leucogenys"
"9","Cercocebus_atys"
"10","Capra_hircus"
"11","Ictidomys_tridecemlineatus"
"12","Meriones_unguiculatus"
"13","Macaca_mulatta"
"14","Phascolarctos_cinereus"
"15","Peromyscus_maniculatus_bairdii"
"16","Macaca_fascicularis"
"17","Mus_caroli"
"18","Saimiri_boliviensis_boliviensis"
"19","Rattus_norvegicus"
"20","Canis_familiaris"
"21","Oryctolagus_cuniculus"
"22","Callithrix_jacchus"
"23","Loxodonta_africana"
"24","Pteropus_vampyrus"
"25","Mustela_putorius_furo"
"26","Panthera_tigris_altaica"
"27","Bos_taurus"
"28","Colobus_angolensis_palliatus"
"29","Marmota"
"30","Microcebus_murinus"
"31","Felis_catus"
"32","Mesocricetus_auratus"
"33","Castor_canadensis"
"34","Carlito_syrichta"
"35","Chlorocebus_sabaeus"
"36","Ursus_maritimus"
"37","Equus_caballus"
"38","Bison_bison"
"39","Ailuropoda_melanoleuca"
"40","Papio_anubis"
"41","Microtus_ochrogaster"
"42","Jaculus_jaculus"
"43","Sarcophilus_harrisii"
"44","Monodelphis_domestica"
"45","Dasypus_novemcinctus"
"46","Sus_scrofa"
"47","Gorilla_gorilla"
"48","Cebus_capucinus_imitator"
"49","Otolemur_garnettii"
"50","Homo_sapiens"
