"","x"
"1","Macaca_fascicularis"
"2","Jaculus_jaculus"
"3","Microtus_ochrogaster"
"4","Pongo_abelii"
"5","Bos_taurus"
"6","Mus_caroli"
"7","Ictidomys_tridecemlineatus"
"8","Octodon_degus"
"9","Neovison_vison"
"10","Mustela_putorius_furo"
"11","Tursiops_truncatus"
"12","Castor_canadensis"
"13","Pteropus_vampyrus"
"14","Pan_paniscus"
"15","Felis_catus"
"16","Papio_anubis"
"17","Otolemur_garnettii"
"18","Ovis_aries"
"19","Macaca_nemestrina"
"20","Canis_familiaris"
"21","Pan_troglodytes"
"22","Marmota"
"23","Vulpes_vulpes"
"24","Ailuropoda_melanoleuca"
"25","Colobus_angolensis_palliatus"
"26","Peromyscus_maniculatus_bairdii"
"27","Phascolarctos_cinereus"
"28","Meriones_unguiculatus"
"29","Cebus_capucinus_imitator"
"30","Saimiri_boliviensis_boliviensis"
"31","Microcebus_murinus"
"32","Mus_musculus"
"33","Equus_asinus_asinus"
"34","Chlorocebus_sabaeus"
"35","Myotis_lucifugus"
"36","Homo_sapiens"
"37","Macaca_mulatta"
"38","Mesocricetus_auratus"
"39","Sus_scrofa"
"40","Rattus_norvegicus"
"41","Equus_caballus"
"42","Panthera_pardus"
"43","Cercocebus_atys"
"44","Nomascus_leucogenys"
"45","Oryctolagus_cuniculus"
"46","Callithrix_jacchus"
"47","Bison_bison"
"48","Dasypus_novemcinctus"
"49","Panthera_tigris_altaica"
"50","Sarcophilus_harrisii"
