"","x"
"1","Nomascus_leucogenys"
"2","Macaca_nemestrina"
"3","Canis_familiaris"
"4","Otolemur_garnettii"
"5","Ictidomys_tridecemlineatus"
"6","Equus_asinus_asinus"
"7","Sarcophilus_harrisii"
"8","Chinchilla_lanigera"
"9","Colobus_angolensis_palliatus"
"10","Capra_hircus"
"11","Cavia_porcellus"
"12","Callithrix_jacchus"
"13","Mustela_putorius_furo"
"14","Bos_taurus"
"15","Mesocricetus_auratus"
"16","Tursiops_truncatus"
"17","Neovison_vison"
"18","Pteropus_vampyrus"
"19","Marmota"
"20","Cercocebus_atys"
"21","Ailuropoda_melanoleuca"
"22","Mus_musculus"
"23","Dasypus_novemcinctus"
"24","Loxodonta_africana"
"25","Equus_caballus"
"26","Octodon_degus"
"27","Panthera_pardus"
"28","Microtus_ochrogaster"
"29","Meriones_unguiculatus"
"30","Bison_bison"
"31","Saimiri_boliviensis_boliviensis"
"32","Monodelphis_domestica"
"33","Jaculus_jaculus"
"34","Mus_caroli"
"35","Homo_sapiens"
"36","Pan_troglodytes"
"37","Peromyscus_maniculatus_bairdii"
"38","Vulpes_vulpes"
"39","Gorilla_gorilla"
"40","Macaca_mulatta"
"41","Rattus_norvegicus"
"42","Ovis_aries"
"43","Carlito_syrichta"
"44","Dipodomys_ordii"
"45","Macaca_fascicularis"
"46","Castor_canadensis"
"47","Oryctolagus_cuniculus"
"48","Cebus_capucinus_imitator"
"49","Microcebus_murinus"
"50","Panthera_tigris_altaica"
