"","x"
"1","Otolemur_garnettii"
"2","Microtus_ochrogaster"
"3","Homo_sapiens"
"4","Phascolarctos_cinereus"
"5","Meriones_unguiculatus"
"6","Octodon_degus"
"7","Neovison_vison"
"8","Ursus_americanus"
"9","Saimiri_boliviensis_boliviensis"
"10","Bos_taurus"
"11","Cebus_capucinus_imitator"
"12","Macaca_nemestrina"
"13","Ailuropoda_melanoleuca"
"14","Cavia_porcellus"
"15","Felis_catus"
"16","Sus_scrofa"
"17","Chlorocebus_sabaeus"
"18","Mustela_putorius_furo"
"19","Mus_caroli"
"20","Marmota"
"21","Loxodonta_africana"
"22","Ursus_maritimus"
"23","Carlito_syrichta"
"24","Canis_familiaris"
"25","Cercocebus_atys"
"26","Callithrix_jacchus"
"27","Equus_asinus_asinus"
"28","Jaculus_jaculus"
"29","Dasypus_novemcinctus"
"30","Myotis_lucifugus"
"31","Vombatus_ursinus"
"32","Mesocricetus_auratus"
"33","Nomascus_leucogenys"
"34","Macaca_fascicularis"
"35","Panthera_pardus"
"36","Pan_paniscus"
"37","Mus_musculus"
"38","Bison_bison"
"39","Rattus_norvegicus"
"40","Papio_anubis"
"41","Pteropus_vampyrus"
"42","Sarcophilus_harrisii"
"43","Castor_canadensis"
"44","Peromyscus_maniculatus_bairdii"
"45","Vulpes_vulpes"
"46","Monodelphis_domestica"
"47","Pan_troglodytes"
"48","Tursiops_truncatus"
"49","Panthera_tigris_altaica"
"50","Colobus_angolensis_palliatus"
