"","x"
"1","Mesocricetus_auratus"
"2","Marmota"
"3","Pteropus_vampyrus"
"4","Macaca_fascicularis"
"5","Ursus_americanus"
"6","Cavia_porcellus"
"7","Macaca_nemestrina"
"8","Callithrix_jacchus"
"9","Homo_sapiens"
"10","Phascolarctos_cinereus"
"11","Saimiri_boliviensis_boliviensis"
"12","Myotis_lucifugus"
"13","Peromyscus_maniculatus_bairdii"
"14","Pongo_abelii"
"15","Cebus_capucinus_imitator"
"16","Dipodomys_ordii"
"17","Cercocebus_atys"
"18","Loxodonta_africana"
"19","Dasypus_novemcinctus"
"20","Monodelphis_domestica"
"21","Castor_canadensis"
"22","Equus_asinus_asinus"
"23","Chinchilla_lanigera"
"24","Ovis_aries"
"25","Mustela_putorius_furo"
"26","Carlito_syrichta"
"27","Ursus_maritimus"
"28","Colobus_angolensis_palliatus"
"29","Microtus_ochrogaster"
"30","Macaca_mulatta"
"31","Panthera_pardus"
"32","Gorilla_gorilla"
"33","Rattus_norvegicus"
"34","Capra_hircus"
"35","Vombatus_ursinus"
"36","Jaculus_jaculus"
"37","Tursiops_truncatus"
"38","Panthera_tigris_altaica"
"39","Vulpes_vulpes"
"40","Canis_familiaris"
"41","Microcebus_murinus"
"42","Ictidomys_tridecemlineatus"
"43","Bison_bison"
"44","Bos_taurus"
"45","Felis_catus"
"46","Neovison_vison"
"47","Ailuropoda_melanoleuca"
"48","Mus_caroli"
"49","Pan_troglodytes"
"50","Pan_paniscus"
