"","x"
"1","Papio_anubis"
"2","Jaculus_jaculus"
"3","Cebus_capucinus_imitator"
"4","Canis_familiaris"
"5","Peromyscus_maniculatus_bairdii"
"6","Dipodomys_ordii"
"7","Vombatus_ursinus"
"8","Cavia_porcellus"
"9","Panthera_pardus"
"10","Tursiops_truncatus"
"11","Loxodonta_africana"
"12","Equus_asinus_asinus"
"13","Felis_catus"
"14","Pteropus_vampyrus"
"15","Microcebus_murinus"
"16","Neovison_vison"
"17","Saimiri_boliviensis_boliviensis"
"18","Bos_taurus"
"19","Myotis_lucifugus"
"20","Ictidomys_tridecemlineatus"
"21","Mustela_putorius_furo"
"22","Carlito_syrichta"
"23","Homo_sapiens"
"24","Mesocricetus_auratus"
"25","Vulpes_vulpes"
"26","Pan_paniscus"
"27","Nomascus_leucogenys"
"28","Meriones_unguiculatus"
"29","Marmota"
"30","Sus_scrofa"
"31","Chlorocebus_sabaeus"
"32","Macaca_nemestrina"
"33","Ovis_aries"
"34","Ursus_americanus"
"35","Pongo_abelii"
"36","Pan_troglodytes"
"37","Cercocebus_atys"
"38","Ursus_maritimus"
"39","Otolemur_garnettii"
"40","Callithrix_jacchus"
"41","Sarcophilus_harrisii"
"42","Gorilla_gorilla"
"43","Oryctolagus_cuniculus"
"44","Monodelphis_domestica"
"45","Macaca_mulatta"
"46","Chinchilla_lanigera"
"47","Phascolarctos_cinereus"
"48","Macaca_fascicularis"
"49","Mus_caroli"
"50","Mus_musculus"
