"","x"
"1","Ursus_maritimus"
"2","Macaca_fascicularis"
"3","Gorilla_gorilla"
"4","Mus_caroli"
"5","Vombatus_ursinus"
"6","Saimiri_boliviensis_boliviensis"
"7","Mus_musculus"
"8","Meriones_unguiculatus"
"9","Papio_anubis"
"10","Equus_asinus_asinus"
"11","Bos_taurus"
"12","Mesocricetus_auratus"
"13","Chinchilla_lanigera"
"14","Canis_familiaris"
"15","Ictidomys_tridecemlineatus"
"16","Homo_sapiens"
"17","Pan_paniscus"
"18","Nomascus_leucogenys"
"19","Myotis_lucifugus"
"20","Panthera_tigris_altaica"
"21","Equus_caballus"
"22","Mustela_putorius_furo"
"23","Ailuropoda_melanoleuca"
"24","Panthera_pardus"
"25","Phascolarctos_cinereus"
"26","Macaca_nemestrina"
"27","Colobus_angolensis_palliatus"
"28","Pongo_abelii"
"29","Octodon_degus"
"30","Neovison_vison"
"31","Ovis_aries"
"32","Microtus_ochrogaster"
"33","Microcebus_murinus"
"34","Dasypus_novemcinctus"
"35","Peromyscus_maniculatus_bairdii"
"36","Callithrix_jacchus"
"37","Cebus_capucinus_imitator"
"38","Vulpes_vulpes"
"39","Pan_troglodytes"
"40","Oryctolagus_cuniculus"
"41","Dipodomys_ordii"
"42","Cavia_porcellus"
"43","Marmota"
"44","Ursus_americanus"
"45","Chlorocebus_sabaeus"
"46","Tursiops_truncatus"
"47","Jaculus_jaculus"
"48","Felis_catus"
"49","Otolemur_garnettii"
"50","Castor_canadensis"
