"","x"
"1","Ursus_maritimus"
"2","Capra_hircus"
"3","Ursus_americanus"
"4","Pan_paniscus"
"5","Oryctolagus_cuniculus"
"6","Chinchilla_lanigera"
"7","Colobus_angolensis_palliatus"
"8","Peromyscus_maniculatus_bairdii"
"9","Ovis_aries"
"10","Bos_taurus"
"11","Mesocricetus_auratus"
"12","Callithrix_jacchus"
"13","Microcebus_murinus"
"14","Jaculus_jaculus"
"15","Canis_familiaris"
"16","Otolemur_garnettii"
"17","Pteropus_vampyrus"
"18","Ailuropoda_melanoleuca"
"19","Macaca_fascicularis"
"20","Ictidomys_tridecemlineatus"
"21","Equus_caballus"
"22","Nomascus_leucogenys"
"23","Pongo_abelii"
"24","Rattus_norvegicus"
"25","Vulpes_vulpes"
"26","Cavia_porcellus"
"27","Dasypus_novemcinctus"
"28","Papio_anubis"
"29","Carlito_syrichta"
"30","Pan_troglodytes"
"31","Panthera_tigris_altaica"
"32","Macaca_nemestrina"
"33","Tursiops_truncatus"
"34","Macaca_mulatta"
"35","Equus_asinus_asinus"
"36","Phascolarctos_cinereus"
"37","Neovison_vison"
"38","Panthera_pardus"
"39","Monodelphis_domestica"
"40","Saimiri_boliviensis_boliviensis"
"41","Castor_canadensis"
"42","Bison_bison"
"43","Cercocebus_atys"
"44","Chlorocebus_sabaeus"
"45","Octodon_degus"
"46","Mus_caroli"
"47","Vombatus_ursinus"
"48","Sarcophilus_harrisii"
"49","Marmota"
"50","Gorilla_gorilla"
