"","x"
"1","Jaculus_jaculus"
"2","Equus_asinus_asinus"
"3","Panthera_pardus"
"4","Pteropus_vampyrus"
"5","Sus_scrofa"
"6","Chlorocebus_sabaeus"
"7","Microtus_ochrogaster"
"8","Ursus_maritimus"
"9","Canis_familiaris"
"10","Oryctolagus_cuniculus"
"11","Myotis_lucifugus"
"12","Octodon_degus"
"13","Cavia_porcellus"
"14","Nomascus_leucogenys"
"15","Vulpes_vulpes"
"16","Macaca_fascicularis"
"17","Mus_caroli"
"18","Rattus_norvegicus"
"19","Macaca_nemestrina"
"20","Vombatus_ursinus"
"21","Papio_anubis"
"22","Meriones_unguiculatus"
"23","Callithrix_jacchus"
"24","Saimiri_boliviensis_boliviensis"
"25","Microcebus_murinus"
"26","Marmota"
"27","Pan_troglodytes"
"28","Mustela_putorius_furo"
"29","Colobus_angolensis_palliatus"
"30","Homo_sapiens"
"31","Bos_taurus"
"32","Otolemur_garnettii"
"33","Loxodonta_africana"
"34","Chinchilla_lanigera"
"35","Sarcophilus_harrisii"
"36","Capra_hircus"
"37","Cebus_capucinus_imitator"
"38","Mus_musculus"
"39","Cercocebus_atys"
"40","Tursiops_truncatus"
"41","Ovis_aries"
"42","Carlito_syrichta"
"43","Gorilla_gorilla"
"44","Phascolarctos_cinereus"
"45","Neovison_vison"
"46","Mesocricetus_auratus"
"47","Macaca_mulatta"
"48","Dasypus_novemcinctus"
"49","Peromyscus_maniculatus_bairdii"
"50","Equus_caballus"
