"","x"
"1","Macaca_nemestrina"
"2","Sarcophilus_harrisii"
"3","Equus_asinus_asinus"
"4","Cavia_porcellus"
"5","Panthera_pardus"
"6","Bos_taurus"
"7","Equus_caballus"
"8","Marmota"
"9","Phascolarctos_cinereus"
"10","Macaca_fascicularis"
"11","Sus_scrofa"
"12","Vombatus_ursinus"
"13","Chlorocebus_sabaeus"
"14","Microtus_ochrogaster"
"15","Rattus_norvegicus"
"16","Vulpes_vulpes"
"17","Mustela_putorius_furo"
"18","Pongo_abelii"
"19","Loxodonta_africana"
"20","Gorilla_gorilla"
"21","Papio_anubis"
"22","Cebus_capucinus_imitator"
"23","Carlito_syrichta"
"24","Monodelphis_domestica"
"25","Felis_catus"
"26","Homo_sapiens"
"27","Tursiops_truncatus"
"28","Cercocebus_atys"
"29","Pteropus_vampyrus"
"30","Colobus_angolensis_palliatus"
"31","Neovison_vison"
"32","Macaca_mulatta"
"33","Otolemur_garnettii"
"34","Microcebus_murinus"
"35","Bison_bison"
"36","Canis_familiaris"
"37","Dipodomys_ordii"
"38","Peromyscus_maniculatus_bairdii"
"39","Mesocricetus_auratus"
"40","Oryctolagus_cuniculus"
"41","Ailuropoda_melanoleuca"
"42","Dasypus_novemcinctus"
"43","Jaculus_jaculus"
"44","Capra_hircus"
"45","Pan_troglodytes"
"46","Ictidomys_tridecemlineatus"
"47","Saimiri_boliviensis_boliviensis"
"48","Callithrix_jacchus"
"49","Ursus_americanus"
"50","Mus_caroli"
