"","x"
"1","Mustela_putorius_furo"
"2","Panthera_tigris_altaica"
"3","Papio_anubis"
"4","Pan_paniscus"
"5","Macaca_nemestrina"
"6","Homo_sapiens"
"7","Colobus_angolensis_palliatus"
"8","Rattus_norvegicus"
"9","Gorilla_gorilla"
"10","Jaculus_jaculus"
"11","Canis_familiaris"
"12","Bos_taurus"
"13","Mus_caroli"
"14","Pongo_abelii"
"15","Vombatus_ursinus"
"16","Bison_bison"
"17","Callithrix_jacchus"
"18","Myotis_lucifugus"
"19","Oryctolagus_cuniculus"
"20","Chinchilla_lanigera"
"21","Castor_canadensis"
"22","Marmota"
"23","Ursus_maritimus"
"24","Ailuropoda_melanoleuca"
"25","Mesocricetus_auratus"
"26","Ictidomys_tridecemlineatus"
"27","Cebus_capucinus_imitator"
"28","Equus_asinus_asinus"
"29","Microcebus_murinus"
"30","Cavia_porcellus"
"31","Sus_scrofa"
"32","Carlito_syrichta"
"33","Nomascus_leucogenys"
"34","Meriones_unguiculatus"
"35","Chlorocebus_sabaeus"
"36","Macaca_fascicularis"
"37","Microtus_ochrogaster"
"38","Capra_hircus"
"39","Tursiops_truncatus"
"40","Otolemur_garnettii"
"41","Felis_catus"
"42","Loxodonta_africana"
"43","Macaca_mulatta"
"44","Octodon_degus"
"45","Ovis_aries"
"46","Peromyscus_maniculatus_bairdii"
"47","Ursus_americanus"
"48","Equus_caballus"
"49","Dipodomys_ordii"
"50","Phascolarctos_cinereus"
