"","x"
"1","Canis_familiaris"
"2","Neovison_vison"
"3","Jaculus_jaculus"
"4","Bison_bison"
"5","Equus_caballus"
"6","Papio_anubis"
"7","Ailuropoda_melanoleuca"
"8","Pongo_abelii"
"9","Equus_asinus_asinus"
"10","Monodelphis_domestica"
"11","Mustela_putorius_furo"
"12","Vombatus_ursinus"
"13","Microcebus_murinus"
"14","Homo_sapiens"
"15","Ovis_aries"
"16","Callithrix_jacchus"
"17","Cavia_porcellus"
"18","Dasypus_novemcinctus"
"19","Meriones_unguiculatus"
"20","Mus_musculus"
"21","Marmota"
"22","Microtus_ochrogaster"
"23","Dipodomys_ordii"
"24","Sarcophilus_harrisii"
"25","Mesocricetus_auratus"
"26","Cebus_capucinus_imitator"
"27","Otolemur_garnettii"
"28","Cercocebus_atys"
"29","Pan_troglodytes"
"30","Panthera_tigris_altaica"
"31","Sus_scrofa"
"32","Macaca_fascicularis"
"33","Colobus_angolensis_palliatus"
"34","Pan_paniscus"
"35","Saimiri_boliviensis_boliviensis"
"36","Ursus_maritimus"
"37","Oryctolagus_cuniculus"
"38","Mus_caroli"
"39","Bos_taurus"
"40","Ictidomys_tridecemlineatus"
"41","Rattus_norvegicus"
"42","Gorilla_gorilla"
"43","Phascolarctos_cinereus"
"44","Pteropus_vampyrus"
"45","Tursiops_truncatus"
"46","Peromyscus_maniculatus_bairdii"
"47","Octodon_degus"
"48","Macaca_nemestrina"
"49","Macaca_mulatta"
"50","Carlito_syrichta"
