"","x"
"1","Jaculus_jaculus"
"2","Homo_sapiens"
"3","Equus_caballus"
"4","Otolemur_garnettii"
"5","Mus_caroli"
"6","Macaca_mulatta"
"7","Chinchilla_lanigera"
"8","Pan_troglodytes"
"9","Pteropus_vampyrus"
"10","Carlito_syrichta"
"11","Ovis_aries"
"12","Macaca_nemestrina"
"13","Panthera_tigris_altaica"
"14","Tursiops_truncatus"
"15","Marmota"
"16","Sarcophilus_harrisii"
"17","Phascolarctos_cinereus"
"18","Ictidomys_tridecemlineatus"
"19","Callithrix_jacchus"
"20","Meriones_unguiculatus"
"21","Mesocricetus_auratus"
"22","Octodon_degus"
"23","Chlorocebus_sabaeus"
"24","Pongo_abelii"
"25","Mus_musculus"
"26","Nomascus_leucogenys"
"27","Ursus_maritimus"
"28","Vombatus_ursinus"
"29","Microcebus_murinus"
"30","Cebus_capucinus_imitator"
"31","Colobus_angolensis_palliatus"
"32","Dipodomys_ordii"
"33","Papio_anubis"
"34","Peromyscus_maniculatus_bairdii"
"35","Loxodonta_africana"
"36","Rattus_norvegicus"
"37","Canis_familiaris"
"38","Pan_paniscus"
"39","Cercocebus_atys"
"40","Capra_hircus"
"41","Microtus_ochrogaster"
"42","Bison_bison"
"43","Saimiri_boliviensis_boliviensis"
"44","Myotis_lucifugus"
"45","Ailuropoda_melanoleuca"
"46","Dasypus_novemcinctus"
"47","Vulpes_vulpes"
"48","Equus_asinus_asinus"
"49","Sus_scrofa"
"50","Gorilla_gorilla"
