"","x"
"1","Mustela_putorius_furo"
"2","Monodelphis_domestica"
"3","Callithrix_jacchus"
"4","Saimiri_boliviensis_boliviensis"
"5","Otolemur_garnettii"
"6","Pongo_abelii"
"7","Sus_scrofa"
"8","Neovison_vison"
"9","Loxodonta_africana"
"10","Ursus_americanus"
"11","Chlorocebus_sabaeus"
"12","Macaca_fascicularis"
"13","Panthera_tigris_altaica"
"14","Pteropus_vampyrus"
"15","Ailuropoda_melanoleuca"
"16","Meriones_unguiculatus"
"17","Colobus_angolensis_palliatus"
"18","Papio_anubis"
"19","Ursus_maritimus"
"20","Dasypus_novemcinctus"
"21","Microcebus_murinus"
"22","Bison_bison"
"23","Cavia_porcellus"
"24","Peromyscus_maniculatus_bairdii"
"25","Mus_caroli"
"26","Gorilla_gorilla"
"27","Macaca_mulatta"
"28","Dipodomys_ordii"
"29","Equus_caballus"
"30","Microtus_ochrogaster"
"31","Panthera_pardus"
"32","Canis_familiaris"
"33","Vombatus_ursinus"
"34","Equus_asinus_asinus"
"35","Ictidomys_tridecemlineatus"
"36","Jaculus_jaculus"
"37","Octodon_degus"
"38","Myotis_lucifugus"
"39","Carlito_syrichta"
"40","Chinchilla_lanigera"
"41","Mesocricetus_auratus"
"42","Rattus_norvegicus"
"43","Nomascus_leucogenys"
"44","Cebus_capucinus_imitator"
"45","Ovis_aries"
"46","Felis_catus"
"47","Vulpes_vulpes"
"48","Phascolarctos_cinereus"
"49","Cercocebus_atys"
"50","Sarcophilus_harrisii"
