"","x"
"1","Capra_hircus"
"2","Myotis_lucifugus"
"3","Cebus_capucinus_imitator"
"4","Monodelphis_domestica"
"5","Cavia_porcellus"
"6","Ursus_maritimus"
"7","Microcebus_murinus"
"8","Pteropus_vampyrus"
"9","Oryctolagus_cuniculus"
"10","Pan_troglodytes"
"11","Pongo_abelii"
"12","Ictidomys_tridecemlineatus"
"13","Otolemur_garnettii"
"14","Equus_asinus_asinus"
"15","Canis_familiaris"
"16","Neovison_vison"
"17","Cercocebus_atys"
"18","Sus_scrofa"
"19","Homo_sapiens"
"20","Castor_canadensis"
"21","Gorilla_gorilla"
"22","Ursus_americanus"
"23","Sarcophilus_harrisii"
"24","Tursiops_truncatus"
"25","Mustela_putorius_furo"
"26","Ailuropoda_melanoleuca"
"27","Phascolarctos_cinereus"
"28","Mus_musculus"
"29","Mus_caroli"
"30","Marmota"
"31","Peromyscus_maniculatus_bairdii"
"32","Meriones_unguiculatus"
"33","Dipodomys_ordii"
"34","Macaca_fascicularis"
"35","Nomascus_leucogenys"
"36","Felis_catus"
"37","Callithrix_jacchus"
"38","Pan_paniscus"
"39","Papio_anubis"
"40","Carlito_syrichta"
"41","Chlorocebus_sabaeus"
"42","Bison_bison"
"43","Colobus_angolensis_palliatus"
"44","Octodon_degus"
"45","Ovis_aries"
"46","Jaculus_jaculus"
"47","Loxodonta_africana"
"48","Mesocricetus_auratus"
"49","Macaca_nemestrina"
"50","Macaca_mulatta"
