"","x"
"1","Saimiri_boliviensis_boliviensis"
"2","Carlito_syrichta"
"3","Rattus_norvegicus"
"4","Neovison_vison"
"5","Mus_musculus"
"6","Mustela_putorius_furo"
"7","Marmota"
"8","Equus_asinus_asinus"
"9","Mus_caroli"
"10","Colobus_angolensis_palliatus"
"11","Macaca_nemestrina"
"12","Equus_caballus"
"13","Capra_hircus"
"14","Dipodomys_ordii"
"15","Sus_scrofa"
"16","Nomascus_leucogenys"
"17","Bos_taurus"
"18","Pongo_abelii"
"19","Cavia_porcellus"
"20","Tursiops_truncatus"
"21","Ovis_aries"
"22","Loxodonta_africana"
"23","Macaca_mulatta"
"24","Oryctolagus_cuniculus"
"25","Cercocebus_atys"
"26","Ailuropoda_melanoleuca"
"27","Myotis_lucifugus"
"28","Ursus_maritimus"
"29","Monodelphis_domestica"
"30","Macaca_fascicularis"
"31","Vombatus_ursinus"
"32","Panthera_tigris_altaica"
"33","Sarcophilus_harrisii"
"34","Otolemur_garnettii"
"35","Bison_bison"
"36","Homo_sapiens"
"37","Gorilla_gorilla"
"38","Canis_familiaris"
"39","Mesocricetus_auratus"
"40","Dasypus_novemcinctus"
"41","Phascolarctos_cinereus"
"42","Pan_troglodytes"
"43","Ictidomys_tridecemlineatus"
"44","Papio_anubis"
"45","Pteropus_vampyrus"
"46","Felis_catus"
"47","Pan_paniscus"
"48","Microtus_ochrogaster"
"49","Meriones_unguiculatus"
"50","Chinchilla_lanigera"
