"","x"
"1","Colobus_angolensis_palliatus"
"2","Cebus_capucinus_imitator"
"3","Saimiri_boliviensis_boliviensis"
"4","Loxodonta_africana"
"5","Cavia_porcellus"
"6","Phascolarctos_cinereus"
"7","Gorilla_gorilla"
"8","Macaca_nemestrina"
"9","Panthera_pardus"
"10","Castor_canadensis"
"11","Mustela_putorius_furo"
"12","Canis_familiaris"
"13","Dipodomys_ordii"
"14","Octodon_degus"
"15","Felis_catus"
"16","Papio_anubis"
"17","Mesocricetus_auratus"
"18","Cercocebus_atys"
"19","Mus_caroli"
"20","Ursus_americanus"
"21","Ovis_aries"
"22","Chinchilla_lanigera"
"23","Meriones_unguiculatus"
"24","Microcebus_murinus"
"25","Rattus_norvegicus"
"26","Pongo_abelii"
"27","Macaca_fascicularis"
"28","Oryctolagus_cuniculus"
"29","Mus_musculus"
"30","Myotis_lucifugus"
"31","Marmota"
"32","Equus_caballus"
"33","Ursus_maritimus"
"34","Callithrix_jacchus"
"35","Tursiops_truncatus"
"36","Homo_sapiens"
"37","Otolemur_garnettii"
"38","Pan_paniscus"
"39","Neovison_vison"
"40","Chlorocebus_sabaeus"
"41","Nomascus_leucogenys"
"42","Equus_asinus_asinus"
"43","Panthera_tigris_altaica"
"44","Pan_troglodytes"
"45","Jaculus_jaculus"
"46","Macaca_mulatta"
"47","Dasypus_novemcinctus"
"48","Vombatus_ursinus"
"49","Microtus_ochrogaster"
"50","Monodelphis_domestica"
