"","x"
"1","Cavia_porcellus"
"2","Mus_caroli"
"3","Mesocricetus_auratus"
"4","Macaca_fascicularis"
"5","Cebus_capucinus_imitator"
"6","Bison_bison"
"7","Meriones_unguiculatus"
"8","Macaca_nemestrina"
"9","Equus_caballus"
"10","Pan_paniscus"
"11","Monodelphis_domestica"
"12","Panthera_pardus"
"13","Marmota"
"14","Myotis_lucifugus"
"15","Pteropus_vampyrus"
"16","Neovison_vison"
"17","Nomascus_leucogenys"
"18","Callithrix_jacchus"
"19","Ursus_americanus"
"20","Ovis_aries"
"21","Dipodomys_ordii"
"22","Saimiri_boliviensis_boliviensis"
"23","Phascolarctos_cinereus"
"24","Rattus_norvegicus"
"25","Loxodonta_africana"
"26","Peromyscus_maniculatus_bairdii"
"27","Homo_sapiens"
"28","Jaculus_jaculus"
"29","Sus_scrofa"
"30","Carlito_syrichta"
"31","Cercocebus_atys"
"32","Felis_catus"
"33","Vulpes_vulpes"
"34","Vombatus_ursinus"
"35","Octodon_degus"
"36","Chinchilla_lanigera"
"37","Panthera_tigris_altaica"
"38","Pan_troglodytes"
"39","Ailuropoda_melanoleuca"
"40","Bos_taurus"
"41","Papio_anubis"
"42","Mus_musculus"
"43","Dasypus_novemcinctus"
"44","Tursiops_truncatus"
"45","Chlorocebus_sabaeus"
"46","Colobus_angolensis_palliatus"
"47","Oryctolagus_cuniculus"
"48","Castor_canadensis"
"49","Pongo_abelii"
"50","Macaca_mulatta"
