"","x"
"1","Cavia_porcellus"
"2","Gorilla_gorilla"
"3","Marmota"
"4","Saimiri_boliviensis_boliviensis"
"5","Ursus_americanus"
"6","Phascolarctos_cinereus"
"7","Equus_caballus"
"8","Chinchilla_lanigera"
"9","Capra_hircus"
"10","Macaca_mulatta"
"11","Canis_familiaris"
"12","Microcebus_murinus"
"13","Pongo_abelii"
"14","Tursiops_truncatus"
"15","Oryctolagus_cuniculus"
"16","Ailuropoda_melanoleuca"
"17","Vulpes_vulpes"
"18","Meriones_unguiculatus"
"19","Mesocricetus_auratus"
"20","Bison_bison"
"21","Microtus_ochrogaster"
"22","Neovison_vison"
"23","Rattus_norvegicus"
"24","Felis_catus"
"25","Carlito_syrichta"
"26","Dipodomys_ordii"
"27","Cebus_capucinus_imitator"
"28","Peromyscus_maniculatus_bairdii"
"29","Colobus_angolensis_palliatus"
"30","Ursus_maritimus"
"31","Jaculus_jaculus"
"32","Equus_asinus_asinus"
"33","Sus_scrofa"
"34","Ictidomys_tridecemlineatus"
"35","Pteropus_vampyrus"
"36","Panthera_pardus"
"37","Myotis_lucifugus"
"38","Sarcophilus_harrisii"
"39","Macaca_nemestrina"
"40","Macaca_fascicularis"
"41","Loxodonta_africana"
"42","Nomascus_leucogenys"
"43","Pan_troglodytes"
"44","Bos_taurus"
"45","Octodon_degus"
"46","Chlorocebus_sabaeus"
"47","Cercocebus_atys"
"48","Pan_paniscus"
"49","Mus_musculus"
"50","Otolemur_garnettii"
