"","x"
"1","Ailuropoda_melanoleuca"
"2","Mustela_putorius_furo"
"3","Pan_troglodytes"
"4","Microcebus_murinus"
"5","Equus_asinus_asinus"
"6","Octodon_degus"
"7","Neovison_vison"
"8","Saimiri_boliviensis_boliviensis"
"9","Panthera_tigris_altaica"
"10","Ictidomys_tridecemlineatus"
"11","Rattus_norvegicus"
"12","Gorilla_gorilla"
"13","Bos_taurus"
"14","Chlorocebus_sabaeus"
"15","Otolemur_garnettii"
"16","Cavia_porcellus"
"17","Ursus_maritimus"
"18","Vulpes_vulpes"
"19","Vombatus_ursinus"
"20","Panthera_pardus"
"21","Macaca_nemestrina"
"22","Castor_canadensis"
"23","Loxodonta_africana"
"24","Monodelphis_domestica"
"25","Canis_familiaris"
"26","Mus_musculus"
"27","Macaca_fascicularis"
"28","Pan_paniscus"
"29","Cebus_capucinus_imitator"
"30","Oryctolagus_cuniculus"
"31","Felis_catus"
"32","Callithrix_jacchus"
"33","Cercocebus_atys"
"34","Dasypus_novemcinctus"
"35","Nomascus_leucogenys"
"36","Meriones_unguiculatus"
"37","Chinchilla_lanigera"
"38","Pongo_abelii"
"39","Marmota"
"40","Mus_caroli"
"41","Tursiops_truncatus"
"42","Jaculus_jaculus"
"43","Ursus_americanus"
"44","Microtus_ochrogaster"
"45","Sarcophilus_harrisii"
"46","Ovis_aries"
"47","Dipodomys_ordii"
"48","Macaca_mulatta"
"49","Phascolarctos_cinereus"
"50","Carlito_syrichta"
