"","x"
"1","Mus_musculus"
"2","Microtus_ochrogaster"
"3","Tursiops_truncatus"
"4","Phascolarctos_cinereus"
"5","Ursus_americanus"
"6","Macaca_nemestrina"
"7","Panthera_pardus"
"8","Macaca_mulatta"
"9","Chinchilla_lanigera"
"10","Cavia_porcellus"
"11","Nomascus_leucogenys"
"12","Mus_caroli"
"13","Marmota"
"14","Myotis_lucifugus"
"15","Vombatus_ursinus"
"16","Colobus_angolensis_palliatus"
"17","Loxodonta_africana"
"18","Cercocebus_atys"
"19","Papio_anubis"
"20","Pongo_abelii"
"21","Pteropus_vampyrus"
"22","Chlorocebus_sabaeus"
"23","Panthera_tigris_altaica"
"24","Monodelphis_domestica"
"25","Ailuropoda_melanoleuca"
"26","Dasypus_novemcinctus"
"27","Equus_caballus"
"28","Ictidomys_tridecemlineatus"
"29","Carlito_syrichta"
"30","Ursus_maritimus"
"31","Pan_paniscus"
"32","Bos_taurus"
"33","Capra_hircus"
"34","Cebus_capucinus_imitator"
"35","Felis_catus"
"36","Saimiri_boliviensis_boliviensis"
"37","Oryctolagus_cuniculus"
"38","Peromyscus_maniculatus_bairdii"
"39","Gorilla_gorilla"
"40","Mustela_putorius_furo"
"41","Mesocricetus_auratus"
"42","Jaculus_jaculus"
"43","Canis_familiaris"
"44","Otolemur_garnettii"
"45","Homo_sapiens"
"46","Ovis_aries"
"47","Equus_asinus_asinus"
"48","Castor_canadensis"
"49","Pan_troglodytes"
"50","Meriones_unguiculatus"
