"","x"
"1","Mus_caroli"
"2","Otolemur_garnettii"
"3","Equus_asinus_asinus"
"4","Dipodomys_ordii"
"5","Ursus_maritimus"
"6","Colobus_angolensis_palliatus"
"7","Cercocebus_atys"
"8","Pteropus_vampyrus"
"9","Pan_paniscus"
"10","Marmota"
"11","Castor_canadensis"
"12","Chlorocebus_sabaeus"
"13","Macaca_fascicularis"
"14","Bison_bison"
"15","Macaca_mulatta"
"16","Ovis_aries"
"17","Monodelphis_domestica"
"18","Mus_musculus"
"19","Sus_scrofa"
"20","Ursus_americanus"
"21","Rattus_norvegicus"
"22","Mesocricetus_auratus"
"23","Macaca_nemestrina"
"24","Panthera_tigris_altaica"
"25","Canis_familiaris"
"26","Saimiri_boliviensis_boliviensis"
"27","Felis_catus"
"28","Chinchilla_lanigera"
"29","Pongo_abelii"
"30","Panthera_pardus"
"31","Equus_caballus"
"32","Tursiops_truncatus"
"33","Cavia_porcellus"
"34","Gorilla_gorilla"
"35","Peromyscus_maniculatus_bairdii"
"36","Vulpes_vulpes"
"37","Callithrix_jacchus"
"38","Oryctolagus_cuniculus"
"39","Nomascus_leucogenys"
"40","Myotis_lucifugus"
"41","Jaculus_jaculus"
"42","Mustela_putorius_furo"
"43","Bos_taurus"
"44","Phascolarctos_cinereus"
"45","Ictidomys_tridecemlineatus"
"46","Neovison_vison"
"47","Dasypus_novemcinctus"
"48","Vombatus_ursinus"
"49","Loxodonta_africana"
"50","Cebus_capucinus_imitator"
