"","x"
"1","Macaca_fascicularis"
"2","Peromyscus_maniculatus_bairdii"
"3","Bison_bison"
"4","Capra_hircus"
"5","Pongo_abelii"
"6","Carlito_syrichta"
"7","Monodelphis_domestica"
"8","Otolemur_garnettii"
"9","Rattus_norvegicus"
"10","Macaca_nemestrina"
"11","Chlorocebus_sabaeus"
"12","Ailuropoda_melanoleuca"
"13","Dasypus_novemcinctus"
"14","Ursus_maritimus"
"15","Meriones_unguiculatus"
"16","Mustela_putorius_furo"
"17","Myotis_lucifugus"
"18","Cavia_porcellus"
"19","Nomascus_leucogenys"
"20","Jaculus_jaculus"
"21","Mesocricetus_auratus"
"22","Marmota"
"23","Dipodomys_ordii"
"24","Tursiops_truncatus"
"25","Pteropus_vampyrus"
"26","Ursus_americanus"
"27","Homo_sapiens"
"28","Panthera_tigris_altaica"
"29","Castor_canadensis"
"30","Ovis_aries"
"31","Saimiri_boliviensis_boliviensis"
"32","Sarcophilus_harrisii"
"33","Equus_caballus"
"34","Vombatus_ursinus"
"35","Loxodonta_africana"
"36","Microtus_ochrogaster"
"37","Vulpes_vulpes"
"38","Neovison_vison"
"39","Callithrix_jacchus"
"40","Panthera_pardus"
"41","Cebus_capucinus_imitator"
"42","Colobus_angolensis_palliatus"
"43","Phascolarctos_cinereus"
"44","Microcebus_murinus"
"45","Equus_asinus_asinus"
"46","Pan_paniscus"
"47","Oryctolagus_cuniculus"
"48","Papio_anubis"
"49","Felis_catus"
"50","Mus_musculus"
