"","x"
"1","Capra_hircus"
"2","Monodelphis_domestica"
"3","Panthera_tigris_altaica"
"4","Mus_musculus"
"5","Equus_asinus_asinus"
"6","Dipodomys_ordii"
"7","Chlorocebus_sabaeus"
"8","Ursus_maritimus"
"9","Microcebus_murinus"
"10","Mus_caroli"
"11","Pteropus_vampyrus"
"12","Pongo_abelii"
"13","Carlito_syrichta"
"14","Colobus_angolensis_palliatus"
"15","Rattus_norvegicus"
"16","Chinchilla_lanigera"
"17","Cavia_porcellus"
"18","Neovison_vison"
"19","Sarcophilus_harrisii"
"20","Sus_scrofa"
"21","Meriones_unguiculatus"
"22","Bos_taurus"
"23","Bison_bison"
"24","Macaca_nemestrina"
"25","Tursiops_truncatus"
"26","Castor_canadensis"
"27","Mesocricetus_auratus"
"28","Ursus_americanus"
"29","Nomascus_leucogenys"
"30","Callithrix_jacchus"
"31","Phascolarctos_cinereus"
"32","Gorilla_gorilla"
"33","Otolemur_garnettii"
"34","Oryctolagus_cuniculus"
"35","Homo_sapiens"
"36","Octodon_degus"
"37","Papio_anubis"
"38","Ovis_aries"
"39","Pan_troglodytes"
"40","Macaca_mulatta"
"41","Ailuropoda_melanoleuca"
"42","Myotis_lucifugus"
"43","Cebus_capucinus_imitator"
"44","Equus_caballus"
"45","Marmota"
"46","Macaca_fascicularis"
"47","Vombatus_ursinus"
"48","Felis_catus"
"49","Pan_paniscus"
"50","Peromyscus_maniculatus_bairdii"
