"","x"
"1","Octodon_degus"
"2","Ursus_americanus"
"3","Cercocebus_atys"
"4","Cebus_capucinus_imitator"
"5","Nomascus_leucogenys"
"6","Mus_caroli"
"7","Jaculus_jaculus"
"8","Callithrix_jacchus"
"9","Ictidomys_tridecemlineatus"
"10","Sarcophilus_harrisii"
"11","Pteropus_vampyrus"
"12","Carlito_syrichta"
"13","Monodelphis_domestica"
"14","Bison_bison"
"15","Chinchilla_lanigera"
"16","Otolemur_garnettii"
"17","Neovison_vison"
"18","Tursiops_truncatus"
"19","Myotis_lucifugus"
"20","Microcebus_murinus"
"21","Felis_catus"
"22","Castor_canadensis"
"23","Peromyscus_maniculatus_bairdii"
"24","Mus_musculus"
"25","Homo_sapiens"
"26","Meriones_unguiculatus"
"27","Ovis_aries"
"28","Equus_caballus"
"29","Saimiri_boliviensis_boliviensis"
"30","Panthera_tigris_altaica"
"31","Ailuropoda_melanoleuca"
"32","Canis_familiaris"
"33","Marmota"
"34","Mustela_putorius_furo"
"35","Sus_scrofa"
"36","Equus_asinus_asinus"
"37","Cavia_porcellus"
"38","Phascolarctos_cinereus"
"39","Bos_taurus"
"40","Pan_paniscus"
"41","Macaca_nemestrina"
"42","Macaca_fascicularis"
"43","Vombatus_ursinus"
"44","Colobus_angolensis_palliatus"
"45","Gorilla_gorilla"
"46","Papio_anubis"
"47","Panthera_pardus"
"48","Ursus_maritimus"
"49","Pan_troglodytes"
"50","Dasypus_novemcinctus"
