"","x"
"1","Ursus_maritimus"
"2","Macaca_fascicularis"
"3","Macaca_mulatta"
"4","Neovison_vison"
"5","Mus_musculus"
"6","Bos_taurus"
"7","Jaculus_jaculus"
"8","Bison_bison"
"9","Cebus_capucinus_imitator"
"10","Mustela_putorius_furo"
"11","Castor_canadensis"
"12","Microtus_ochrogaster"
"13","Ovis_aries"
"14","Carlito_syrichta"
"15","Rattus_norvegicus"
"16","Pongo_abelii"
"17","Mesocricetus_auratus"
"18","Loxodonta_africana"
"19","Phascolarctos_cinereus"
"20","Pan_troglodytes"
"21","Peromyscus_maniculatus_bairdii"
"22","Marmota"
"23","Dasypus_novemcinctus"
"24","Octodon_degus"
"25","Oryctolagus_cuniculus"
"26","Pan_paniscus"
"27","Chlorocebus_sabaeus"
"28","Homo_sapiens"
"29","Chinchilla_lanigera"
"30","Cercocebus_atys"
"31","Pteropus_vampyrus"
"32","Ictidomys_tridecemlineatus"
"33","Otolemur_garnettii"
"34","Gorilla_gorilla"
"35","Ursus_americanus"
"36","Nomascus_leucogenys"
"37","Colobus_angolensis_palliatus"
"38","Capra_hircus"
"39","Myotis_lucifugus"
"40","Equus_asinus_asinus"
"41","Sarcophilus_harrisii"
"42","Equus_caballus"
"43","Tursiops_truncatus"
"44","Panthera_pardus"
"45","Papio_anubis"
"46","Monodelphis_domestica"
"47","Cavia_porcellus"
"48","Panthera_tigris_altaica"
"49","Vulpes_vulpes"
"50","Vombatus_ursinus"
