"","x"
"1","Panthera_tigris_altaica"
"2","Ailuropoda_melanoleuca"
"3","Dasypus_novemcinctus"
"4","Papio_anubis"
"5","Loxodonta_africana"
"6","Panthera_pardus"
"7","Pan_paniscus"
"8","Macaca_fascicularis"
"9","Cercocebus_atys"
"10","Equus_caballus"
"11","Ursus_americanus"
"12","Saimiri_boliviensis_boliviensis"
"13","Vulpes_vulpes"
"14","Equus_asinus_asinus"
"15","Bison_bison"
"16","Mustela_putorius_furo"
"17","Chlorocebus_sabaeus"
"18","Chinchilla_lanigera"
"19","Pongo_abelii"
"20","Castor_canadensis"
"21","Ovis_aries"
"22","Ictidomys_tridecemlineatus"
"23","Sarcophilus_harrisii"
"24","Felis_catus"
"25","Macaca_nemestrina"
"26","Oryctolagus_cuniculus"
"27","Pteropus_vampyrus"
"28","Octodon_degus"
"29","Tursiops_truncatus"
"30","Nomascus_leucogenys"
"31","Pan_troglodytes"
"32","Ursus_maritimus"
"33","Neovison_vison"
"34","Mus_musculus"
"35","Meriones_unguiculatus"
"36","Macaca_mulatta"
"37","Canis_familiaris"
"38","Peromyscus_maniculatus_bairdii"
"39","Otolemur_garnettii"
"40","Marmota"
"41","Monodelphis_domestica"
"42","Colobus_angolensis_palliatus"
"43","Microtus_ochrogaster"
"44","Capra_hircus"
"45","Jaculus_jaculus"
"46","Homo_sapiens"
"47","Callithrix_jacchus"
"48","Cebus_capucinus_imitator"
"49","Rattus_norvegicus"
"50","Vombatus_ursinus"
