"","x"
"1","Cebus_capucinus_imitator"
"2","Microtus_ochrogaster"
"3","Myotis_lucifugus"
"4","Ailuropoda_melanoleuca"
"5","Castor_canadensis"
"6","Gorilla_gorilla"
"7","Nomascus_leucogenys"
"8","Canis_familiaris"
"9","Homo_sapiens"
"10","Bison_bison"
"11","Mustela_putorius_furo"
"12","Jaculus_jaculus"
"13","Pan_troglodytes"
"14","Dipodomys_ordii"
"15","Bos_taurus"
"16","Microcebus_murinus"
"17","Callithrix_jacchus"
"18","Macaca_mulatta"
"19","Ursus_maritimus"
"20","Phascolarctos_cinereus"
"21","Saimiri_boliviensis_boliviensis"
"22","Ictidomys_tridecemlineatus"
"23","Neovison_vison"
"24","Sarcophilus_harrisii"
"25","Chinchilla_lanigera"
"26","Colobus_angolensis_palliatus"
"27","Tursiops_truncatus"
"28","Carlito_syrichta"
"29","Rattus_norvegicus"
"30","Peromyscus_maniculatus_bairdii"
"31","Dasypus_novemcinctus"
"32","Macaca_nemestrina"
"33","Pongo_abelii"
"34","Mus_musculus"
"35","Meriones_unguiculatus"
"36","Sus_scrofa"
"37","Panthera_tigris_altaica"
"38","Octodon_degus"
"39","Oryctolagus_cuniculus"
"40","Mesocricetus_auratus"
"41","Mus_caroli"
"42","Pteropus_vampyrus"
"43","Vombatus_ursinus"
"44","Macaca_fascicularis"
"45","Equus_asinus_asinus"
"46","Chlorocebus_sabaeus"
"47","Loxodonta_africana"
"48","Monodelphis_domestica"
"49","Felis_catus"
"50","Otolemur_garnettii"
