"","x"
"1","Pan_paniscus"
"2","Octodon_degus"
"3","Mus_caroli"
"4","Loxodonta_africana"
"5","Macaca_nemestrina"
"6","Phascolarctos_cinereus"
"7","Panthera_tigris_altaica"
"8","Ursus_maritimus"
"9","Pan_troglodytes"
"10","Vulpes_vulpes"
"11","Papio_anubis"
"12","Tursiops_truncatus"
"13","Jaculus_jaculus"
"14","Cercocebus_atys"
"15","Peromyscus_maniculatus_bairdii"
"16","Sarcophilus_harrisii"
"17","Canis_familiaris"
"18","Gorilla_gorilla"
"19","Pongo_abelii"
"20","Cebus_capucinus_imitator"
"21","Callithrix_jacchus"
"22","Carlito_syrichta"
"23","Ictidomys_tridecemlineatus"
"24","Chlorocebus_sabaeus"
"25","Macaca_fascicularis"
"26","Marmota"
"27","Monodelphis_domestica"
"28","Ovis_aries"
"29","Microtus_ochrogaster"
"30","Mustela_putorius_furo"
"31","Neovison_vison"
"32","Mus_musculus"
"33","Felis_catus"
"34","Nomascus_leucogenys"
"35","Cavia_porcellus"
"36","Castor_canadensis"
"37","Oryctolagus_cuniculus"
"38","Sus_scrofa"
"39","Vombatus_ursinus"
"40","Panthera_pardus"
"41","Chinchilla_lanigera"
"42","Myotis_lucifugus"
"43","Microcebus_murinus"
"44","Dasypus_novemcinctus"
"45","Capra_hircus"
"46","Equus_caballus"
"47","Equus_asinus_asinus"
"48","Bison_bison"
"49","Mesocricetus_auratus"
"50","Ursus_americanus"
