"","x"
"1","Dipodomys_ordii"
"2","Bos_taurus"
"3","Capra_hircus"
"4","Jaculus_jaculus"
"5","Vombatus_ursinus"
"6","Rattus_norvegicus"
"7","Saimiri_boliviensis_boliviensis"
"8","Cercocebus_atys"
"9","Colobus_angolensis_palliatus"
"10","Meriones_unguiculatus"
"11","Dasypus_novemcinctus"
"12","Chlorocebus_sabaeus"
"13","Equus_asinus_asinus"
"14","Mustela_putorius_furo"
"15","Panthera_pardus"
"16","Neovison_vison"
"17","Ursus_americanus"
"18","Microtus_ochrogaster"
"19","Equus_caballus"
"20","Cavia_porcellus"
"21","Ailuropoda_melanoleuca"
"22","Callithrix_jacchus"
"23","Phascolarctos_cinereus"
"24","Octodon_degus"
"25","Macaca_fascicularis"
"26","Carlito_syrichta"
"27","Ovis_aries"
"28","Panthera_tigris_altaica"
"29","Cebus_capucinus_imitator"
"30","Pan_troglodytes"
"31","Homo_sapiens"
"32","Pteropus_vampyrus"
"33","Marmota"
"34","Otolemur_garnettii"
"35","Mus_musculus"
"36","Loxodonta_africana"
"37","Papio_anubis"
"38","Monodelphis_domestica"
"39","Nomascus_leucogenys"
"40","Sarcophilus_harrisii"
"41","Oryctolagus_cuniculus"
"42","Mus_caroli"
"43","Macaca_nemestrina"
"44","Ursus_maritimus"
"45","Microcebus_murinus"
"46","Mesocricetus_auratus"
"47","Castor_canadensis"
"48","Vulpes_vulpes"
"49","Gorilla_gorilla"
"50","Tursiops_truncatus"
