"","x"
"1","Marmota"
"2","Loxodonta_africana"
"3","Sus_scrofa"
"4","Felis_catus"
"5","Vombatus_ursinus"
"6","Saimiri_boliviensis_boliviensis"
"7","Macaca_fascicularis"
"8","Rattus_norvegicus"
"9","Pan_troglodytes"
"10","Equus_caballus"
"11","Cercocebus_atys"
"12","Ursus_americanus"
"13","Bos_taurus"
"14","Macaca_mulatta"
"15","Castor_canadensis"
"16","Dipodomys_ordii"
"17","Macaca_nemestrina"
"18","Pan_paniscus"
"19","Dasypus_novemcinctus"
"20","Mus_musculus"
"21","Sarcophilus_harrisii"
"22","Bison_bison"
"23","Ailuropoda_melanoleuca"
"24","Equus_asinus_asinus"
"25","Meriones_unguiculatus"
"26","Cebus_capucinus_imitator"
"27","Microcebus_murinus"
"28","Monodelphis_domestica"
"29","Cavia_porcellus"
"30","Papio_anubis"
"31","Jaculus_jaculus"
"32","Ursus_maritimus"
"33","Oryctolagus_cuniculus"
"34","Chinchilla_lanigera"
"35","Capra_hircus"
"36","Otolemur_garnettii"
"37","Tursiops_truncatus"
"38","Microtus_ochrogaster"
"39","Mus_caroli"
"40","Gorilla_gorilla"
"41","Callithrix_jacchus"
"42","Ictidomys_tridecemlineatus"
"43","Peromyscus_maniculatus_bairdii"
"44","Chlorocebus_sabaeus"
"45","Panthera_tigris_altaica"
"46","Vulpes_vulpes"
"47","Octodon_degus"
"48","Ovis_aries"
"49","Mesocricetus_auratus"
"50","Myotis_lucifugus"
