"","x"
"1","Peromyscus_maniculatus_bairdii"
"2","Vulpes_vulpes"
"3","Chlorocebus_sabaeus"
"4","Neovison_vison"
"5","Mus_musculus"
"6","Macaca_mulatta"
"7","Saimiri_boliviensis_boliviensis"
"8","Colobus_angolensis_palliatus"
"9","Ovis_aries"
"10","Panthera_tigris_altaica"
"11","Homo_sapiens"
"12","Octodon_degus"
"13","Ictidomys_tridecemlineatus"
"14","Capra_hircus"
"15","Cebus_capucinus_imitator"
"16","Pan_troglodytes"
"17","Equus_asinus_asinus"
"18","Sarcophilus_harrisii"
"19","Bos_taurus"
"20","Mesocricetus_auratus"
"21","Bison_bison"
"22","Macaca_fascicularis"
"23","Sus_scrofa"
"24","Ursus_americanus"
"25","Chinchilla_lanigera"
"26","Meriones_unguiculatus"
"27","Tursiops_truncatus"
"28","Dasypus_novemcinctus"
"29","Callithrix_jacchus"
"30","Mus_caroli"
"31","Castor_canadensis"
"32","Macaca_nemestrina"
"33","Marmota"
"34","Panthera_pardus"
"35","Papio_anubis"
"36","Cercocebus_atys"
"37","Canis_familiaris"
"38","Cavia_porcellus"
"39","Mustela_putorius_furo"
"40","Pan_paniscus"
"41","Vombatus_ursinus"
"42","Dipodomys_ordii"
"43","Ursus_maritimus"
"44","Phascolarctos_cinereus"
"45","Rattus_norvegicus"
"46","Microcebus_murinus"
"47","Carlito_syrichta"
"48","Felis_catus"
"49","Gorilla_gorilla"
"50","Nomascus_leucogenys"
