"","x"
"1","Pongo_abelii"
"2","Felis_catus"
"3","Mesocricetus_auratus"
"4","Cercocebus_atys"
"5","Cavia_porcellus"
"6","Carlito_syrichta"
"7","Oryctolagus_cuniculus"
"8","Bison_bison"
"9","Peromyscus_maniculatus_bairdii"
"10","Equus_asinus_asinus"
"11","Jaculus_jaculus"
"12","Chlorocebus_sabaeus"
"13","Monodelphis_domestica"
"14","Myotis_lucifugus"
"15","Bos_taurus"
"16","Papio_anubis"
"17","Castor_canadensis"
"18","Microcebus_murinus"
"19","Sus_scrofa"
"20","Ovis_aries"
"21","Neovison_vison"
"22","Macaca_fascicularis"
"23","Macaca_mulatta"
"24","Colobus_angolensis_palliatus"
"25","Pan_paniscus"
"26","Ursus_maritimus"
"27","Saimiri_boliviensis_boliviensis"
"28","Loxodonta_africana"
"29","Mus_musculus"
"30","Phascolarctos_cinereus"
"31","Ailuropoda_melanoleuca"
"32","Meriones_unguiculatus"
"33","Gorilla_gorilla"
"34","Dasypus_novemcinctus"
"35","Dipodomys_ordii"
"36","Octodon_degus"
"37","Canis_familiaris"
"38","Pteropus_vampyrus"
"39","Vulpes_vulpes"
"40","Vombatus_ursinus"
"41","Sarcophilus_harrisii"
"42","Ursus_americanus"
"43","Chinchilla_lanigera"
"44","Macaca_nemestrina"
"45","Otolemur_garnettii"
"46","Pan_troglodytes"
"47","Callithrix_jacchus"
"48","Microtus_ochrogaster"
"49","Homo_sapiens"
"50","Rattus_norvegicus"
