"","x"
"1","Colobus_angolensis_palliatus"
"2","Chlorocebus_sabaeus"
"3","Dipodomys_ordii"
"4","Peromyscus_maniculatus_bairdii"
"5","Microcebus_murinus"
"6","Ovis_aries"
"7","Mus_caroli"
"8","Pan_paniscus"
"9","Pan_troglodytes"
"10","Macaca_fascicularis"
"11","Ictidomys_tridecemlineatus"
"12","Ursus_maritimus"
"13","Cebus_capucinus_imitator"
"14","Rattus_norvegicus"
"15","Gorilla_gorilla"
"16","Otolemur_garnettii"
"17","Sarcophilus_harrisii"
"18","Chinchilla_lanigera"
"19","Jaculus_jaculus"
"20","Nomascus_leucogenys"
"21","Homo_sapiens"
"22","Microtus_ochrogaster"
"23","Pongo_abelii"
"24","Canis_familiaris"
"25","Phascolarctos_cinereus"
"26","Meriones_unguiculatus"
"27","Bison_bison"
"28","Ailuropoda_melanoleuca"
"29","Felis_catus"
"30","Loxodonta_africana"
"31","Pteropus_vampyrus"
"32","Marmota"
"33","Ursus_americanus"
"34","Neovison_vison"
"35","Sus_scrofa"
"36","Equus_caballus"
"37","Equus_asinus_asinus"
"38","Panthera_pardus"
"39","Mesocricetus_auratus"
"40","Callithrix_jacchus"
"41","Capra_hircus"
"42","Bos_taurus"
"43","Monodelphis_domestica"
"44","Cercocebus_atys"
"45","Vombatus_ursinus"
"46","Octodon_degus"
"47","Dasypus_novemcinctus"
"48","Cavia_porcellus"
"49","Vulpes_vulpes"
"50","Mustela_putorius_furo"
