"","x"
"1","Ictidomys_tridecemlineatus"
"2","Oryctolagus_cuniculus"
"3","Castor_canadensis"
"4","Chinchilla_lanigera"
"5","Loxodonta_africana"
"6","Equus_caballus"
"7","Mustela_putorius_furo"
"8","Panthera_tigris_altaica"
"9","Ovis_aries"
"10","Equus_asinus_asinus"
"11","Mus_musculus"
"12","Canis_familiaris"
"13","Ursus_maritimus"
"14","Cebus_capucinus_imitator"
"15","Cercocebus_atys"
"16","Octodon_degus"
"17","Otolemur_garnettii"
"18","Mus_caroli"
"19","Mesocricetus_auratus"
"20","Dasypus_novemcinctus"
"21","Macaca_fascicularis"
"22","Felis_catus"
"23","Myotis_lucifugus"
"24","Monodelphis_domestica"
"25","Neovison_vison"
"26","Dipodomys_ordii"
"27","Bison_bison"
"28","Phascolarctos_cinereus"
"29","Ailuropoda_melanoleuca"
"30","Papio_anubis"
"31","Sarcophilus_harrisii"
"32","Capra_hircus"
"33","Sus_scrofa"
"34","Microtus_ochrogaster"
"35","Colobus_angolensis_palliatus"
"36","Ursus_americanus"
"37","Macaca_nemestrina"
"38","Jaculus_jaculus"
"39","Nomascus_leucogenys"
"40","Gorilla_gorilla"
"41","Macaca_mulatta"
"42","Pteropus_vampyrus"
"43","Pan_troglodytes"
"44","Rattus_norvegicus"
"45","Carlito_syrichta"
"46","Peromyscus_maniculatus_bairdii"
"47","Chlorocebus_sabaeus"
"48","Pan_paniscus"
"49","Marmota"
"50","Vombatus_ursinus"
