"","x"
"1","Octodon_degus"
"2","Cavia_porcellus"
"3","Tursiops_truncatus"
"4","Ovis_aries"
"5","Pan_paniscus"
"6","Vombatus_ursinus"
"7","Cercocebus_atys"
"8","Pan_troglodytes"
"9","Loxodonta_africana"
"10","Ursus_americanus"
"11","Equus_asinus_asinus"
"12","Mus_caroli"
"13","Otolemur_garnettii"
"14","Nomascus_leucogenys"
"15","Dasypus_novemcinctus"
"16","Equus_caballus"
"17","Microtus_ochrogaster"
"18","Panthera_tigris_altaica"
"19","Mesocricetus_auratus"
"20","Callithrix_jacchus"
"21","Capra_hircus"
"22","Sarcophilus_harrisii"
"23","Carlito_syrichta"
"24","Neovison_vison"
"25","Chlorocebus_sabaeus"
"26","Saimiri_boliviensis_boliviensis"
"27","Dipodomys_ordii"
"28","Castor_canadensis"
"29","Bison_bison"
"30","Felis_catus"
"31","Microcebus_murinus"
"32","Macaca_fascicularis"
"33","Gorilla_gorilla"
"34","Phascolarctos_cinereus"
"35","Canis_familiaris"
"36","Colobus_angolensis_palliatus"
"37","Ailuropoda_melanoleuca"
"38","Ursus_maritimus"
"39","Pongo_abelii"
"40","Macaca_mulatta"
"41","Jaculus_jaculus"
"42","Marmota"
"43","Homo_sapiens"
"44","Sus_scrofa"
"45","Mustela_putorius_furo"
"46","Mus_musculus"
"47","Cebus_capucinus_imitator"
"48","Pteropus_vampyrus"
"49","Panthera_pardus"
"50","Bos_taurus"
