"","x"
"1","Cebus_capucinus_imitator"
"2","Pan_paniscus"
"3","Mustela_putorius_furo"
"4","Oryctolagus_cuniculus"
"5","Ailuropoda_melanoleuca"
"6","Dipodomys_ordii"
"7","Sus_scrofa"
"8","Colobus_angolensis_palliatus"
"9","Callithrix_jacchus"
"10","Myotis_lucifugus"
"11","Chinchilla_lanigera"
"12","Felis_catus"
"13","Otolemur_garnettii"
"14","Macaca_nemestrina"
"15","Mus_musculus"
"16","Bison_bison"
"17","Panthera_pardus"
"18","Nomascus_leucogenys"
"19","Gorilla_gorilla"
"20","Pteropus_vampyrus"
"21","Castor_canadensis"
"22","Macaca_mulatta"
"23","Loxodonta_africana"
"24","Octodon_degus"
"25","Equus_caballus"
"26","Jaculus_jaculus"
"27","Rattus_norvegicus"
"28","Mus_caroli"
"29","Meriones_unguiculatus"
"30","Capra_hircus"
"31","Vulpes_vulpes"
"32","Panthera_tigris_altaica"
"33","Homo_sapiens"
"34","Monodelphis_domestica"
"35","Tursiops_truncatus"
"36","Canis_familiaris"
"37","Microcebus_murinus"
"38","Papio_anubis"
"39","Ictidomys_tridecemlineatus"
"40","Mesocricetus_auratus"
"41","Macaca_fascicularis"
"42","Ovis_aries"
"43","Pongo_abelii"
"44","Marmota"
"45","Bos_taurus"
"46","Peromyscus_maniculatus_bairdii"
"47","Pan_troglodytes"
"48","Ursus_maritimus"
"49","Neovison_vison"
"50","Microtus_ochrogaster"
