"","x"
"1","Colobus_angolensis_palliatus"
"2","Dipodomys_ordii"
"3","Rattus_norvegicus"
"4","Peromyscus_maniculatus_bairdii"
"5","Pongo_abelii"
"6","Gorilla_gorilla"
"7","Callithrix_jacchus"
"8","Mus_caroli"
"9","Macaca_mulatta"
"10","Cavia_porcellus"
"11","Neovison_vison"
"12","Pteropus_vampyrus"
"13","Saimiri_boliviensis_boliviensis"
"14","Chlorocebus_sabaeus"
"15","Monodelphis_domestica"
"16","Capra_hircus"
"17","Pan_paniscus"
"18","Vombatus_ursinus"
"19","Bison_bison"
"20","Equus_asinus_asinus"
"21","Ursus_maritimus"
"22","Phascolarctos_cinereus"
"23","Ovis_aries"
"24","Bos_taurus"
"25","Mus_musculus"
"26","Ictidomys_tridecemlineatus"
"27","Chinchilla_lanigera"
"28","Marmota"
"29","Otolemur_garnettii"
"30","Mustela_putorius_furo"
"31","Sus_scrofa"
"32","Loxodonta_africana"
"33","Microcebus_murinus"
"34","Cercocebus_atys"
"35","Macaca_nemestrina"
"36","Macaca_fascicularis"
"37","Panthera_tigris_altaica"
"38","Panthera_pardus"
"39","Tursiops_truncatus"
"40","Vulpes_vulpes"
"41","Dasypus_novemcinctus"
"42","Equus_caballus"
"43","Nomascus_leucogenys"
"44","Carlito_syrichta"
"45","Cebus_capucinus_imitator"
"46","Pan_troglodytes"
"47","Octodon_degus"
"48","Homo_sapiens"
"49","Jaculus_jaculus"
"50","Mesocricetus_auratus"
