"","x"
"1","Cercocebus_atys"
"2","Equus_asinus_asinus"
"3","Capra_hircus"
"4","Bison_bison"
"5","Pongo_abelii"
"6","Peromyscus_maniculatus_bairdii"
"7","Mus_caroli"
"8","Meriones_unguiculatus"
"9","Chlorocebus_sabaeus"
"10","Microcebus_murinus"
"11","Colobus_angolensis_palliatus"
"12","Cavia_porcellus"
"13","Felis_catus"
"14","Pteropus_vampyrus"
"15","Papio_anubis"
"16","Monodelphis_domestica"
"17","Phascolarctos_cinereus"
"18","Dipodomys_ordii"
"19","Panthera_pardus"
"20","Ovis_aries"
"21","Octodon_degus"
"22","Sarcophilus_harrisii"
"23","Dasypus_novemcinctus"
"24","Chinchilla_lanigera"
"25","Cebus_capucinus_imitator"
"26","Vombatus_ursinus"
"27","Nomascus_leucogenys"
"28","Microtus_ochrogaster"
"29","Oryctolagus_cuniculus"
"30","Marmota"
"31","Pan_paniscus"
"32","Ictidomys_tridecemlineatus"
"33","Homo_sapiens"
"34","Pan_troglodytes"
"35","Jaculus_jaculus"
"36","Bos_taurus"
"37","Panthera_tigris_altaica"
"38","Mustela_putorius_furo"
"39","Ailuropoda_melanoleuca"
"40","Carlito_syrichta"
"41","Saimiri_boliviensis_boliviensis"
"42","Ursus_americanus"
"43","Ursus_maritimus"
"44","Rattus_norvegicus"
"45","Gorilla_gorilla"
"46","Tursiops_truncatus"
"47","Neovison_vison"
"48","Macaca_fascicularis"
"49","Macaca_mulatta"
"50","Macaca_nemestrina"
